# r,gr
4.000000059604644775e-01,-1.738007962703704834e-01
4.099999964237213135e-01,-1.809143126010894775e-01
4.200000166893005371e-01,-1.862721890211105347e-01
4.300000071525573730e-01,-1.897734254598617554e-01
4.399999976158142090e-01,-1.913772821426391602e-01
4.500000178813934326e-01,-1.911088377237319946e-01
4.600000083446502686e-01,-1.890567988157272339e-01
4.699999988079071045e-01,-1.853725910186767578e-01
4.799999892711639404e-01,-1.802673786878585815e-01
4.899999797344207764e-01,-1.740040332078933716e-01
5.000000000000000000e-01,-1.668897420167922974e-01
5.099999904632568359e-01,-1.592677086591720581e-01
5.199999809265136719e-01,-1.515038758516311646e-01
5.299999713897705078e-01,-1.439763158559799194e-01
5.399999618530273438e-01,-1.370618790388107300e-01
5.500000119209289551e-01,-1.311230063438415527e-01
5.600000023841857910e-01,-1.264956295490264893e-01
5.699999928474426270e-01,-1.234755888581275940e-01
5.799999833106994629e-01,-1.223104670643806458e-01
5.899999737739562988e-01,-1.231864020228385925e-01
6.000000238418579102e-01,-1.262221634387969971e-01
6.100000143051147461e-01,-1.314643323421478271e-01
6.200000047683715820e-01,-1.388816833496093750e-01
6.299999952316284180e-01,-1.483682990074157715e-01
6.399999856948852539e-01,-1.597422063350677490e-01
6.499999761581420898e-01,-1.727510392665863037e-01
6.599999666213989258e-01,-1.870803534984588623e-01
6.699999570846557617e-01,-2.023622393608093262e-01
6.800000071525573730e-01,-2.181877493858337402e-01
6.899999976158142090e-01,-2.341193556785583496e-01
6.999999880790710449e-01,-2.497063875198364258e-01
7.099999785423278809e-01,-2.645004391670227051e-01
7.200000286102294922e-01,-2.780716121196746826e-01
7.300000190734863281e-01,-2.900230288505554199e-01
7.400000095367431641e-01,-3.000069260597229004e-01
7.500000000000000000e-01,-3.077375292778015137e-01
7.600000500679016113e-01,-3.130027055740356445e-01
7.700000405311584473e-01,-3.156728744506835938e-01
7.800000309944152832e-01,-3.157083690166473389e-01
7.900000214576721191e-01,-3.131625950336456299e-01
8.000000119209289551e-01,-3.081821799278259277e-01
8.100000023841857910e-01,-3.010051846504211426e-01
8.199999928474426270e-01,-2.919526994228363037e-01
8.299999833106994629e-01,-2.814229130744934082e-01
8.400000333786010742e-01,-2.698747217655181885e-01
8.500000238418579102e-01,-2.578162252902984619e-01
8.600000143051147461e-01,-2.457860112190246582e-01
8.700000047683715820e-01,-2.343344688415527344e-01
8.799999952316284180e-01,-2.240066379308700562e-01
8.899999856948852539e-01,-2.153186947107315063e-01
8.999999761581420898e-01,-2.087433040142059326e-01
9.099999666213989258e-01,-2.046863585710525513e-01
9.200000166893005371e-01,-2.034758627414703369e-01
9.300000071525573730e-01,-2.053420543670654297e-01
9.399999976158142090e-01,-2.104132324457168579e-01
9.499999880790710449e-01,-2.187025547027587891e-01
9.599999785423278809e-01,-2.301084697246551514e-01
9.699999690055847168e-01,-2.444121241569519043e-01
9.799999594688415527e-01,-2.612844705581665039e-01
9.899999499320983887e-01,-2.802940607070922852e-01
1.000000000000000000e+00,-3.009201288223266602e-01
1.009999990463256836e+00,-3.225685060024261475e-01
1.019999980926513672e+00,-3.445926010608673096e-01
1.029999971389770508e+00,-3.663126230239868164e-01
1.039999961853027344e+00,-3.870429098606109619e-01
1.049999952316284180e+00,-4.061139523983001709e-01
1.059999942779541016e+00,-4.228985905647277832e-01
1.069999933242797852e+00,-4.368357360363006592e-01
1.079999923706054688e+00,-4.474527239799499512e-01
1.089999914169311523e+00,-4.543847739696502686e-01
1.099999904632568359e+00,-4.573930501937866211e-01
1.110000014305114746e+00,-4.563743174076080322e-01
1.120000004768371582e+00,-4.513722062110900879e-01
1.129999995231628418e+00,-4.425768256187438965e-01
1.139999985694885254e+00,-4.303245842456817627e-01
1.149999976158142090e+00,-4.150874614715576172e-01
1.159999966621398926e+00,-3.974640071392059326e-01
1.169999957084655762e+00,-3.781571686267852783e-01
1.179999947547912598e+00,-3.579534292221069336e-01
1.190000057220458984e+00,-3.376968204975128174e-01
1.200000047683715820e+00,-3.182594478130340576e-01
1.210000038146972656e+00,-3.005092442035675049e-01
1.220000028610229492e+00,-2.852784395217895508e-01
1.230000019073486328e+00,-2.733332216739654541e-01
1.240000009536743164e+00,-2.653412818908691406e-01
1.250000000000000000e+00,-2.618449628353118896e-01
1.259999990463256836e+00,-2.632373273372650146e-01
1.270000100135803223e+00,-2.697426080703735352e-01
1.279999971389770508e+00,-2.814023494720458984e-01
1.289999961853027344e+00,-2.980669736862182617e-01
1.299999952316284180e+00,-3.193979859352111816e-01
1.309999942779541016e+00,-3.448711037635803223e-01
1.319999933242797852e+00,-3.737900555133819580e-01
1.329999923706054688e+00,-4.053080081939697266e-01
1.339999914169311523e+00,-4.384517669677734375e-01
1.350000023841857910e+00,-4.721561670303344727e-01
1.360000014305114746e+00,-5.052961707115173340e-01
1.370000004768371582e+00,-5.367324352264404297e-01
1.379999995231628418e+00,-5.653480291366577148e-01
1.389999985694885254e+00,-5.900921821594238281e-01
1.399999976158142090e+00,-6.100236773490905762e-01
1.409999966621398926e+00,-6.243465542793273926e-01
1.419999957084655762e+00,-6.324479579925537109e-01
1.430000066757202148e+00,-6.339243054389953613e-01
1.440000057220458984e+00,-6.286069750785827637e-01
1.450000047683715820e+00,-6.165750026702880859e-01
1.460000038146972656e+00,-5.981633663177490234e-01
1.470000028610229492e+00,-5.739582180976867676e-01
1.480000019073486328e+00,-5.447862744331359863e-01
1.490000009536743164e+00,-5.116900205612182617e-01
1.500000000000000000e+00,-4.759015440940856934e-01
1.510000109672546387e+00,-4.388002455234527588e-01
1.519999980926513672e+00,-4.018690288066864014e-01
1.529999971389770508e+00,-3.666444122791290283e-01
1.539999961853027344e+00,-3.346554338932037354e-01
1.549999952316284180e+00,-3.073745965957641602e-01
1.559999942779541016e+00,-2.861537635326385498e-01
1.569999933242797852e+00,-2.721734941005706787e-01
1.579999923706054688e+00,-2.663891017436981201e-01
1.590000033378601074e+00,-2.694864571094512939e-01
1.600000023841857910e+00,-2.818461656570434570e-01
1.610000014305114746e+00,-3.035149574279785156e-01
1.620000004768371582e+00,-3.341905176639556885e-01
1.629999995231628418e+00,-3.732166886329650879e-01
1.639999985694885254e+00,-4.195944070816040039e-01
1.649999976158142090e+00,-4.720019400119781494e-01
1.659999966621398926e+00,-5.288315415382385254e-01
1.670000076293945312e+00,-5.882346034049987793e-01
1.679999947547912598e+00,-6.481795310974121094e-01
1.689999938011169434e+00,-7.065226435661315918e-01
1.699999928474426270e+00,-7.610798478126525879e-01
1.709999918937683105e+00,-8.097034692764282227e-01
1.719999909400939941e+00,-8.503696918487548828e-01
1.729999899864196777e+00,-8.812556862831115723e-01
1.739999890327453613e+00,-9.008187651634216309e-01
1.750000000000000000e+00,-9.078668355941772461e-01
1.759999990463256836e+00,-9.016200900077819824e-01
1.769999980926513672e+00,-8.817629814147949219e-01
1.779999971389770508e+00,-8.484752178192138672e-01
1.789999961853027344e+00,-8.024556040763854980e-01
1.799999952316284180e+00,-7.449207305908203125e-01
1.809999942779541016e+00,-6.775900125503540039e-01
1.819999933242797852e+00,-6.026455760002136230e-01
1.830000042915344238e+00,-5.226814150810241699e-01
1.840000033378601074e+00,-4.406298398971557617e-01
1.850000023841857910e+00,-3.596727252006530762e-01
1.860000014305114746e+00,-2.831380367279052734e-01
1.870000004768371582e+00,-2.143904417753219604e-01
1.879999995231628418e+00,-1.567068397998809814e-01
1.889999985694885254e+00,-1.131554394960403442e-01
1.899999976158142090e+00,-8.647034317255020142e-02
1.910000085830688477e+00,-7.893194258213043213e-02
1.919999957084655762e+00,-9.225642681121826172e-02
1.929999947547912598e+00,-1.274997442960739136e-01
1.939999938011169434e+00,-1.849751770496368408e-01
1.949999928474426270e+00,-2.641920149326324463e-01
1.959999918937683105e+00,-3.638223707675933838e-01
1.969999909400939941e+00,-4.816853404045104980e-01
1.979999899864196777e+00,-6.147677898406982422e-01
1.990000009536743164e+00,-7.592661380767822266e-01
2.000000000000000000e+00,-9.106543660163879395e-01
2.009999990463256836e+00,-1.063794136047363281e+00
2.019999980926513672e+00,-1.213052272796630859e+00
2.029999971389770508e+00,-1.352449297904968262e+00
2.039999961853027344e+00,-1.475826025009155273e+00
2.049999952316284180e+00,-1.577023625373840332e+00
2.059999942779541016e+00,-1.650072693824768066e+00
2.069999933242797852e+00,-1.689390182495117188e+00
2.079999923706054688e+00,-1.689963579177856445e+00
2.089999914169311523e+00,-1.647545099258422852e+00
2.099999904632568359e+00,-1.558810472488403320e+00
2.109999895095825195e+00,-1.421514511108398438e+00
2.119999885559082031e+00,-1.234613895416259766e+00
2.129999876022338867e+00,-9.983604550361633301e-01
2.139999866485595703e+00,-7.143654823303222656e-01
2.149999856948852539e+00,-3.856141865253448486e-01
2.160000085830688477e+00,-1.644785329699516296e-02
2.170000076293945312e+00,3.874607682228088379e-01
2.180000066757202148e+00,8.192556500434875488e-01
2.190000057220458984e+00,1.270999908447265625e+00
2.200000047683715820e+00,1.733856320381164551e+00
2.210000038146972656e+00,2.198287248611450195e+00
2.220000028610229492e+00,2.654291629791259766e+00
2.230000019073486328e+00,3.091653823852539062e+00
2.240000009536743164e+00,3.500204324722290039e+00
2.250000000000000000e+00,3.870105743408203125e+00
2.259999990463256836e+00,4.192116737365722656e+00
2.269999980926513672e+00,4.457860469818115234e+00
2.279999971389770508e+00,4.660068511962890625e+00
2.289999961853027344e+00,4.792809009552001953e+00
2.299999952316284180e+00,4.851679801940917969e+00
2.309999942779541016e+00,4.833961009979248047e+00
2.319999933242797852e+00,4.738727569580078125e+00
2.329999923706054688e+00,4.566911220550537109e+00
2.339999914169311523e+00,4.321325778961181641e+00
2.349999904632568359e+00,4.006616115570068359e+00
2.359999895095825195e+00,3.629180431365966797e+00
2.369999885559082031e+00,3.197026014328002930e+00
2.379999876022338867e+00,2.719588041305541992e+00
2.389999866485595703e+00,2.207499265670776367e+00
2.400000095367431641e+00,1.672309637069702148e+00
2.410000085830688477e+00,1.126248836517333984e+00
2.420000076293945312e+00,5.818275213241577148e-01
2.430000066757202148e+00,5.156435817480087280e-02
2.440000057220458984e+00,-4.523640871047973633e-01
2.450000047683715820e+00,-9.184464812278747559e-01
2.460000038146972656e+00,-1.336151599884033203e+00
2.470000028610229492e+00,-1.696214079856872559e+00
2.480000019073486328e+00,-1.990887761116027832e+00
2.490000009536743164e+00,-2.214158058166503906e+00
2.500000000000000000e+00,-2.361912965774536133e+00
2.509999990463256836e+00,-2.432050466537475586e+00
2.519999980926513672e+00,-2.424536705017089844e+00
2.529999971389770508e+00,-2.341409921646118164e+00
2.539999961853027344e+00,-2.186715602874755859e+00
2.549999952316284180e+00,-1.966390132904052734e+00
2.559999942779541016e+00,-1.688090801239013672e+00
2.569999933242797852e+00,-1.360976934432983398e+00
2.579999923706054688e+00,-9.954411387443542480e-01
2.589999914169311523e+00,-6.028132438659667969e-01
2.599999904632568359e+00,-1.950341612100601196e-01
2.609999895095825195e+00,2.156895846128463745e-01
2.619999885559082031e+00,6.172349452972412109e-01
2.629999876022338867e+00,9.979099631309509277e-01
2.640000104904174805e+00,1.346798777580261230e+00
2.650000095367431641e+00,1.654036641120910645e+00
2.660000085830688477e+00,1.911138772964477539e+00
2.670000076293945312e+00,2.111203193664550781e+00
2.680000066757202148e+00,2.249109506607055664e+00
2.690000057220458984e+00,2.321651458740234375e+00
2.700000047683715820e+00,2.327616453170776367e+00
2.710000038146972656e+00,2.267798662185668945e+00
2.720000028610229492e+00,2.144961833953857422e+00
2.730000019073486328e+00,1.963730573654174805e+00
2.740000009536743164e+00,1.730436682701110840e+00
2.750000000000000000e+00,1.452906608581542969e+00
2.759999990463256836e+00,1.140212535858154297e+00
2.769999980926513672e+00,8.023793101310729980e-01
2.779999971389770508e+00,4.500688910484313965e-01
2.789999961853027344e+00,9.424787759780883789e-02
2.799999952316284180e+00,-2.541568279266357422e-01
2.809999942779541016e+00,-5.845922231674194336e-01
2.819999933242797852e+00,-8.872057199478149414e-01
2.829999923706054688e+00,-1.153143644332885742e+00
2.839999914169311523e+00,-1.374814152717590332e+00
2.849999904632568359e+00,-1.546114444732666016e+00
2.859999895095825195e+00,-1.662612676620483398e+00
2.869999885559082031e+00,-1.721658229827880859e+00
2.880000114440917969e+00,-1.722456455230712891e+00
2.890000104904174805e+00,-1.666076540946960449e+00
2.900000095367431641e+00,-1.555389404296875000e+00
2.910000085830688477e+00,-1.394968390464782715e+00
2.920000076293945312e+00,-1.190923094749450684e+00
2.930000066757202148e+00,-9.506871700286865234e-01
2.940000057220458984e+00,-6.827702522277832031e-01
2.950000047683715820e+00,-3.964783549308776855e-01
2.960000038146972656e+00,-1.015985310077667236e-01
2.970000028610229492e+00,1.919115036725997925e-01
2.980000019073486328e+00,4.742484688758850098e-01
2.990000009536743164e+00,7.360805869102478027e-01
3.000000000000000000e+00,9.688400030136108398e-01
3.009999990463256836e+00,1.164994716644287109e+00
3.019999980926513672e+00,1.318281292915344238e+00
3.029999971389770508e+00,1.423895835876464844e+00
3.039999961853027344e+00,1.478634953498840332e+00
3.049999952316284180e+00,1.480981349945068359e+00
3.059999942779541016e+00,1.431138873100280762e+00
3.069999933242797852e+00,1.331004023551940918e+00
3.079999923706054688e+00,1.184089899063110352e+00
