13
{'composition': {'Au': 13}, 'crystal structure': 'fcc', 'shape': 'fccCubo', 'MOI': array([5.11757633, 5.11757633, 5.11757633]), 'MOInormalized': array([5.11757633, 5.11757633, 5.11757633]), 'MOI_dim': array([7.837, 7.837, 7.837]), 'main_dim': array([2.884, 2.163]), 'secondary_dim': {'edges': {'edge_1': {'length': 2.8837582303740374, 'atoms_per_edge': 2}, 'edge_2': {'length': None, 'atoms_per_edge': None}}}, 'truncation': False, 'number_of_atoms': 13, 'wulff': False, 'crystallization': {'state': 'crystalline', 'type': 'monocrystalline', 'subtype': 'random'}}
# q,sq
1.550000000000000000e+01,3.965856933593750000e+03
1.554999923706054688e+01,3.976928710937500000e+03
1.559999942779541016e+01,3.968102294921875000e+03
1.564999961853027344e+01,3.940630615234375000e+03
1.569999980926513672e+01,3.896567871093750000e+03
1.575000000000000000e+01,3.838590087890625000e+03
1.580000019073486328e+01,3.769780517578125000e+03
1.585000038146972656e+01,3.693428955078125000e+03
1.590000057220458984e+01,3.612812988281250000e+03
1.594999980926513672e+01,3.530998046875000000e+03
1.600000000000000000e+01,3.450668701171875000e+03
1.604999923706054688e+01,3.373996582031250000e+03
1.610000038146972656e+01,3.302551269531250000e+03
1.614999961853027344e+01,3.237273193359375000e+03
1.620000076293945312e+01,3.178468261718750000e+03
1.625000000000000000e+01,3.125878906250000000e+03
1.630000114440917969e+01,3.078771240234375000e+03
1.635000038146972656e+01,3.036066162109375000e+03
1.640000152587890625e+01,2.996478759765625000e+03
1.645000076293945312e+01,2.958679443359375000e+03
1.650000000000000000e+01,2.921433105468750000e+03
1.655000114440917969e+01,2.883730468750000000e+03
1.660000038146972656e+01,2.844906738281250000e+03
1.664999961853027344e+01,2.804698486328125000e+03
1.670000076293945312e+01,2.763289550781250000e+03
1.675000000000000000e+01,2.721305175781250000e+03
1.680000114440917969e+01,2.679763183593750000e+03
1.685000038146972656e+01,2.640007080078125000e+03
1.689999961853027344e+01,2.603587890625000000e+03
1.695000076293945312e+01,2.572145019531250000e+03
1.700000000000000000e+01,2.547275878906250000e+03
1.704999923706054688e+01,2.530390136718750000e+03
1.710000038146972656e+01,2.522596191406250000e+03
1.714999961853027344e+01,2.524589843750000000e+03
1.720000076293945312e+01,2.536578613281250000e+03
1.725000000000000000e+01,2.558238769531250000e+03
1.729999923706054688e+01,2.588710937500000000e+03
1.735000038146972656e+01,2.626626220703125000e+03
1.739999961853027344e+01,2.670163330078125000e+03
1.744999885559082031e+01,2.717154296875000000e+03
1.750000000000000000e+01,2.765199218750000000e+03
1.754999923706054688e+01,2.811786865234375000e+03
1.760000038146972656e+01,2.854452148437500000e+03
1.764999961853027344e+01,2.890904296875000000e+03
1.769999885559082031e+01,2.919149414062500000e+03
1.775000000000000000e+01,2.937605468750000000e+03
1.779999923706054688e+01,2.945174560546875000e+03
1.784999847412109375e+01,2.941297851562500000e+03
1.789999961853027344e+01,2.925969970703125000e+03
1.794999885559082031e+01,2.899727294921875000e+03
1.800000000000000000e+01,2.863591308593750000e+03
1.804999923706054688e+01,2.819005859375000000e+03
1.809999847412109375e+01,2.767728515625000000e+03
1.814999961853027344e+01,2.711729003906250000e+03
1.820000076293945312e+01,2.653066894531250000e+03
1.825000000000000000e+01,2.593776611328125000e+03
1.830000114440917969e+01,2.535747558593750000e+03
1.835000038146972656e+01,2.480642822265625000e+03
1.840000152587890625e+01,2.429811523437500000e+03
1.845000076293945312e+01,2.384241455078125000e+03
1.850000000000000000e+01,2.344532226562500000e+03
1.855000114440917969e+01,2.310890625000000000e+03
1.860000038146972656e+01,2.283160644531250000e+03
1.864999961853027344e+01,2.260862060546875000e+03
1.870000076293945312e+01,2.243261474609375000e+03
1.875000000000000000e+01,2.229442382812500000e+03
1.880000114440917969e+01,2.218391845703125000e+03
1.885000038146972656e+01,2.209082519531250000e+03
1.889999961853027344e+01,2.200546630859375000e+03
1.895000076293945312e+01,2.191957519531250000e+03
1.900000000000000000e+01,2.182674072265625000e+03
1.904999923706054688e+01,2.172285644531250000e+03
1.910000038146972656e+01,2.160630859375000000e+03
1.914999961853027344e+01,2.147804443359375000e+03
1.920000076293945312e+01,2.134132324218750000e+03
1.925000000000000000e+01,2.120142822265625000e+03
1.929999923706054688e+01,2.106522949218750000e+03
1.935000038146972656e+01,2.094059570312500000e+03
1.939999961853027344e+01,2.083575927734375000e+03
1.945000076293945312e+01,2.075872070312500000e+03
1.950000000000000000e+01,2.071656982421875000e+03
1.954999923706054688e+01,2.071492431640625000e+03
1.960000038146972656e+01,2.075755371093750000e+03
1.964999961853027344e+01,2.084591796875000000e+03
1.970000076293945312e+01,2.097898925781250000e+03
1.975000000000000000e+01,2.115318359375000000e+03
1.979999923706054688e+01,2.136242675781250000e+03
1.985000038146972656e+01,2.159833984375000000e+03
1.989999961853027344e+01,2.185062255859375000e+03
1.995000076293945312e+01,2.210743408203125000e+03
