16
{'composition': {'Au': 16}, 'crystal structure': 'fcc', 'shape': 'ellipsoid', 'MOI': array([6.237, 6.237, 6.237]), 'MOInormalized': array([6.237, 6.237, 6.237]), 'MOI_dim': array([7.897, 7.897, 7.897]), 'main_dim': array([3.382, 0.   ]), 'secondary_dim': {'edges': {'edge_1': {'length': None, 'atoms_per_edge': None}, 'edge_2': {'length': None, 'atoms_per_edge': None}}}, 'truncation': False, 'number_of_atoms': 16, 'wulff': False, 'crystallization': {'state': 'crystalline', 'type': 'monocrystalline', 'subtype': 'random'}, 'wire_description': {'nRot': None, 'plane_rotated': None}}
# q,fq
1.580000019073486328e+01,1.168545842170715332e+00
1.585000038146972656e+01,1.018139362335205078e+00
1.590000057220458984e+01,8.467582464218139648e-01
1.594999980926513672e+01,6.644809842109680176e-01
1.600000000000000000e+01,4.813867509365081787e-01
1.604999923706054688e+01,3.068736791610717773e-01
1.610000038146972656e+01,1.489764302968978882e-01
1.614999961853027344e+01,1.384768355637788773e-02
1.620000076293945312e+01,-9.470161795616149902e-02
1.625000000000000000e+01,-1.753942221403121948e-01
1.630000114440917969e+01,-2.295423448085784912e-01
1.635000038146972656e+01,-2.608339786529541016e-01
1.640000152587890625e+01,-2.749476432800292969e-01
1.645000076293945312e+01,-2.789731919765472412e-01
1.650000000000000000e+01,-2.807089090347290039e-01
1.655000114440917969e+01,-2.878811359405517578e-01
1.660000038146972656e+01,-3.073526024818420410e-01
1.664999961853027344e+01,-3.444111943244934082e-01
1.670000076293945312e+01,-4.021496772766113281e-01
1.675000000000000000e+01,-4.810741245746612549e-01
1.680000114440917969e+01,-5.789068937301635742e-01
1.685000038146972656e+01,-6.906374096870422363e-01
1.689999961853027344e+01,-8.088521957397460938e-01
1.695000076293945312e+01,-9.242763519287109375e-01
1.700000000000000000e+01,-1.026476860046386719e+00
1.704999923706054688e+01,-1.104765415191650391e+00
1.710000038146972656e+01,-1.149089455604553223e+00
1.714999961853027344e+01,-1.150947332382202148e+00
1.720000076293945312e+01,-1.104206562042236328e+00
1.725000000000000000e+01,-1.005715847015380859e+00
1.729999923706054688e+01,-8.557474017143249512e-01
1.735000038146972656e+01,-6.581154465675354004e-01
1.739999961853027344e+01,-4.200889468193054199e-01
1.744999885559082031e+01,-1.519373655319213867e-01
1.750000000000000000e+01,1.337153315544128418e-01
1.754999923706054688e+01,4.227007031440734863e-01
1.760000038146972656e+01,7.003324031829833984e-01
1.764999961853027344e+01,9.523865580558776855e-01
1.769999885559082031e+01,1.166106104850769043e+00
1.775000000000000000e+01,1.331092119216918945e+00
1.779999923706054688e+01,1.439957857131958008e+00
1.784999847412109375e+01,1.488812565803527832e+00
1.789999961853027344e+01,1.477433085441589355e+00
1.794999885559082031e+01,1.409176468849182129e+00
1.800000000000000000e+01,1.290600657463073730e+00
1.804999923706054688e+01,1.130911827087402344e+00
1.809999847412109375e+01,9.411562681198120117e-01
1.814999961853027344e+01,7.333562374114990234e-01
1.820000076293945312e+01,5.196192264556884766e-01
1.825000000000000000e+01,3.112647831439971924e-01
1.830000114440917969e+01,1.180298924446105957e-01
