147
{'composition': {'Au': 147}, 'crystal structure': 'fcc', 'shape': 'epbpyM', 'MOI': array([25.58050138, 30.95936867, 30.95936867]), 'MOInormalized': array([25.58050138, 30.95936867, 30.95936867]), 'MOI_dim': None, 'main_dim': array([9.096, 5.954]), 'secondary_dim': {'edges': {'edge_1': {'length': 8.651274691122111, 'atoms_per_edge': 4}, 'edge_2': {'length': 9.096488529223484, 'atoms_per_edge': 4}}}, 'truncation': False, 'number_of_atoms': 147, 'wulff': False, 'crystallization': {'state': 'crystalline', 'type': 'monocrystalline', 'subtype': 'twinned'}}
# q,fq
1.030000019073486328e+01,-1.537607073783874512e+00
1.034999942779541016e+01,-1.378514885902404785e+00
1.039999961853027344e+01,-1.183841347694396973e+00
1.044999980926513672e+01,-9.775726199150085449e-01
1.050000000000000000e+01,-7.792230844497680664e-01
1.055000019073486328e+01,-6.010603308677673340e-01
1.060000038146972656e+01,-4.470896720886230469e-01
1.065000057220458984e+01,-3.140954673290252686e-01
1.070000076293945312e+01,-1.945172995328903198e-01
1.075000000000000000e+01,-8.051678538322448730e-02
1.080000019073486328e+01,3.205333277583122253e-02
1.085000038146972656e+01,1.411272585391998291e-01
1.090000057220458984e+01,2.386001348495483398e-01
1.095000076293945312e+01,3.136432170867919922e-01
1.100000000000000000e+01,3.583376705646514893e-01
1.105000019073486328e+01,3.741215765476226807e-01
1.110000038146972656e+01,3.762933611869812012e-01
1.114999961853027344e+01,3.942479193210601807e-01
1.119999980926513672e+01,4.658683538436889648e-01
1.125000000000000000e+01,6.264812350273132324e-01
1.130000019073486328e+01,8.950190544128417969e-01
1.135000038146972656e+01,1.261815428733825684e+00
1.139999961853027344e+01,1.683019399642944336e+00
1.144999980926513672e+01,2.085117578506469727e+00
1.150000000000000000e+01,2.379968881607055664e+00
1.154999923706054688e+01,2.486847639083862305e+00
1.159999942779541016e+01,2.355021476745605469e+00
1.164999961853027344e+01,1.979140877723693848e+00
1.169999980926513672e+01,1.402282476425170898e+00
1.175000000000000000e+01,7.053210735321044922e-01
1.180000019073486328e+01,-1.353541482239961624e-02
1.185000038146972656e+01,-6.618667244911193848e-01
1.190000057220458984e+01,-1.171260595321655273e+00
1.194999980926513672e+01,-1.505997776985168457e+00
1.200000000000000000e+01,-1.661730527877807617e+00
1.205000019073486328e+01,-1.657832622528076172e+00
1.210000038146972656e+01,-1.528549075126647949e+00
1.215000057220458984e+01,-1.316563844680786133e+00
1.219999980926513672e+01,-1.069408535957336426e+00
1.225000000000000000e+01,-8.361905813217163086e-01
1.230000019073486328e+01,-6.615799665451049805e-01
1.234999942779541016e+01,-5.762633085250854492e-01
1.239999961853027344e+01,-5.865583419799804688e-01
1.244999980926513672e+01,-6.687727570533752441e-01
1.250000000000000000e+01,-7.732886672019958496e-01
1.255000019073486328e+01,-8.397250771522521973e-01
1.260000038146972656e+01,-8.186799883842468262e-01
1.265000057220458984e+01,-6.915640830993652344e-01
1.270000076293945312e+01,-4.793424904346466064e-01
1.275000000000000000e+01,-2.357231825590133667e-01
1.280000019073486328e+01,-2.691373787820339203e-02
1.285000038146972656e+01,9.331222623586654663e-02
1.290000057220458984e+01,1.025934591889381409e-01
1.295000076293945312e+01,1.543450448662042618e-02
1.300000000000000000e+01,-1.258715689182281494e-01
1.305000019073486328e+01,-2.688786983489990234e-01
1.310000038146972656e+01,-3.681626617908477783e-01
1.314999961853027344e+01,-3.947534561157226562e-01
1.319999980926513672e+01,-3.359770476818084717e-01
1.325000000000000000e+01,-1.896164715290069580e-01
1.330000019073486328e+01,4.090581461787223816e-02
1.335000038146972656e+01,3.457126617431640625e-01
1.339999961853027344e+01,7.024572491645812988e-01
1.344999980926513672e+01,1.070554494857788086e+00
1.350000000000000000e+01,1.392549872398376465e+00
1.354999923706054688e+01,1.606422662734985352e+00
1.359999942779541016e+01,1.666195631027221680e+00
1.364999961853027344e+01,1.562277555465698242e+00
1.369999980926513672e+01,1.331114649772644043e+00
1.375000000000000000e+01,1.047411799430847168e+00
1.380000019073486328e+01,7.997856736183166504e-01
1.385000038146972656e+01,6.587845087051391602e-01
1.390000057220458984e+01,6.503282189369201660e-01
1.394999980926513672e+01,7.458247542381286621e-01
1.400000000000000000e+01,8.732124567031860352e-01
1.405000019073486328e+01,9.442984461784362793e-01
1.410000038146972656e+01,8.869574666023254395e-01
1.415000057220458984e+01,6.696451902389526367e-01
1.419999980926513672e+01,3.093712031841278076e-01
1.425000000000000000e+01,-1.381555646657943726e-01
1.430000019073486328e+01,-6.001945734024047852e-01
1.434999942779541016e+01,-1.011013746261596680e+00
1.439999961853027344e+01,-1.329108595848083496e+00
1.444999980926513672e+01,-1.542777776718139648e+00
1.450000000000000000e+01,-1.664711833000183105e+00
1.455000019073486328e+01,-1.720108509063720703e+00
1.460000038146972656e+01,-1.734272003173828125e+00
1.465000057220458984e+01,-1.724142789840698242e+00
1.470000076293945312e+01,-1.695295572280883789e+00
1.475000000000000000e+01,-1.643674492835998535e+00
1.480000019073486328e+01,-1.559485793113708496e+00
1.485000038146972656e+01,-1.431488394737243652e+00
1.490000057220458984e+01,-1.250467419624328613e+00
1.495000076293945312e+01,-1.011836290359497070e+00
1.500000000000000000e+01,-7.175623178482055664e-01
1.505000019073486328e+01,-3.773248195648193359e-01
1.510000038146972656e+01,-8.602704852819442749e-03
1.514999961853027344e+01,3.648982048034667969e-01
1.519999980926513672e+01,7.163068056106567383e-01
1.525000000000000000e+01,1.019536852836608887e+00
1.530000019073486328e+01,1.252923607826232910e+00
1.535000038146972656e+01,1.401896953582763672e+00
