147
{'composition': {'Au': 147}, 'crystal structure': 'fcc', 'shape': 'epbpyM', 'MOI': array([25.58050138, 30.95936867, 30.95936867]), 'MOInormalized': array([25.58050138, 30.95936867, 30.95936867]), 'MOI_dim': None, 'main_dim': array([9.096, 5.954]), 'secondary_dim': {'edges': {'edge_1': {'length': 8.651274691122111, 'atoms_per_edge': 4}, 'edge_2': {'length': 9.096488529223484, 'atoms_per_edge': 4}}}, 'truncation': False, 'number_of_atoms': 147, 'wulff': False, 'crystallization': {'state': 'crystalline', 'type': 'monocrystalline', 'subtype': 'twinned'}}
# r,gr
5.699999928474426270e-01,-6.522636115550994873e-02
5.799999833106994629e-01,-6.408698111772537231e-02
5.899999737739562988e-01,-6.552730500698089600e-02
6.000000238418579102e-01,-6.963501125574111938e-02
6.100000143051147461e-01,-7.640020549297332764e-02
6.200000047683715820e-01,-8.571470528841018677e-02
6.299999952316284180e-01,-9.737274050712585449e-02
6.399999856948852539e-01,-1.110758930444717407e-01
6.499999761581420898e-01,-1.264428794384002686e-01
6.599999666213989258e-01,-1.430225670337677002e-01
6.699999570846557617e-01,-1.603065282106399536e-01
6.800000071525573730e-01,-1.777503490447998047e-01
6.899999976158142090e-01,-1.947891116142272949e-01
6.999999880790710449e-01,-2.108628302812576294e-01
7.099999785423278809e-01,-2.254335880279541016e-01
7.200000286102294922e-01,-2.380085587501525879e-01
7.300000190734863281e-01,-2.481599301099777222e-01
7.400000095367431641e-01,-2.555412054061889648e-01
7.500000000000000000e-01,-2.599034011363983154e-01
7.600000500679016113e-01,-2.611067295074462891e-01
7.700000405311584473e-01,-2.591278254985809326e-01
7.800000309944152832e-01,-2.540637254714965820e-01
7.900000214576721191e-01,-2.461308985948562622e-01
8.000000119209289551e-01,-2.356609851121902466e-01
8.100000023841857910e-01,-2.230886518955230713e-01
8.199999928474426270e-01,-2.089385539293289185e-01
8.299999833106994629e-01,-1.938075274229049683e-01
8.400000333786010742e-01,-1.783431619405746460e-01
8.500000238418579102e-01,-1.632202118635177612e-01
8.600000143051147461e-01,-1.491157561540603638e-01
8.700000047683715820e-01,-1.366805583238601685e-01
8.799999952316284180e-01,-1.265188306570053101e-01
8.899999856948852539e-01,-1.191590353846549988e-01
8.999999761581420898e-01,-1.150330230593681335e-01
9.099999666213989258e-01,-1.144590601325035095e-01
9.200000166893005371e-01,-1.176251769065856934e-01
9.300000071525573730e-01,-1.245776563882827759e-01
9.399999976158142090e-01,-1.352224051952362061e-01
9.499999880790710449e-01,-1.493153423070907593e-01
9.599999785423278809e-01,-1.664770692586898804e-01
9.699999690055847168e-01,-1.862014830112457275e-01
9.799999594688415527e-01,-2.078702598810195923e-01
9.899999499320983887e-01,-2.307785898447036743e-01
1.000000000000000000e+00,-2.541575431823730469e-01
1.009999990463256836e+00,-2.772033810615539551e-01
1.019999980926513672e+00,-2.991074323654174805e-01
1.029999971389770508e+00,-3.190889656543731689e-01
1.039999961853027344e+00,-3.364238142967224121e-01
1.049999952316284180e+00,-3.504761159420013428e-01
1.059999942779541016e+00,-3.607229888439178467e-01
1.069999933242797852e+00,-3.667781949043273926e-01
1.079999923706054688e+00,-3.684122562408447266e-01
1.089999914169311523e+00,-3.655599951744079590e-01
1.099999904632568359e+00,-3.583314716815948486e-01
1.110000014305114746e+00,-3.470091223716735840e-01
1.120000004768371582e+00,-3.320414423942565918e-01
1.129999995231628418e+00,-3.140282630920410156e-01
