# q,iq
5.800000190734863281e+00,6.076908750000000000e+05
5.850000381469726562e+00,4.384193750000000000e+05
5.900000095367431641e+00,2.851218125000000000e+05
5.950000286102294922e+00,1.744348125000000000e+05
6.000000000000000000e+00,1.199503750000000000e+05
6.050000190734863281e+00,1.098621250000000000e+05
6.100000381469726562e+00,1.159693750000000000e+05
6.150000095367431641e+00,1.134596875000000000e+05
6.199999809265136719e+00,9.582343750000000000e+04
6.250000000000000000e+00,7.577581250000000000e+04
6.299999713897705078e+00,7.414656250000000000e+04
6.349999904632568359e+00,1.059568750000000000e+05
6.399999618530273438e+00,1.721208125000000000e+05
6.449999809265136719e+00,2.587318437500000000e+05
6.500000000000000000e+00,3.419205625000000000e+05
6.549999713897705078e+00,3.959862812500000000e+05
6.599999904632568359e+00,4.035041875000000000e+05
6.650000095367431641e+00,3.637091250000000000e+05
6.699999809265136719e+00,2.935692812500000000e+05
6.750000000000000000e+00,2.194330312500000000e+05
6.799999713897705078e+00,1.654238437500000000e+05
6.849999904632568359e+00,1.484405312500000000e+05
6.900000095367431641e+00,1.824114375000000000e+05
6.949999809265136719e+00,2.829146562500000000e+05
7.000000000000000000e+00,4.614119062500000000e+05
7.050000190734863281e+00,7.100579375000000000e+05
7.099999904632568359e+00,9.916567500000000000e+05
7.150000095367431641e+00,1.248112375000000000e+06
7.199999809265136719e+00,1.424192250000000000e+06
7.250000000000000000e+00,1.488953500000000000e+06
7.300000190734863281e+00,1.440094625000000000e+06
7.349999904632568359e+00,1.293819500000000000e+06
7.400000095367431641e+00,1.074914875000000000e+06
7.450000286102294922e+00,8.160277500000000000e+05
7.500000000000000000e+00,5.595950625000000000e+05
7.550000190734863281e+00,3.499226875000000000e+05
7.599999904632568359e+00,2.147772500000000000e+05
7.650000095367431641e+00,1.515508750000000000e+05
7.700000286102294922e+00,1.339761875000000000e+05
7.750000000000000000e+00,1.372836875000000000e+05
7.800000190734863281e+00,1.606223750000000000e+05
7.850000381469726562e+00,2.253641250000000000e+05
7.900000095367431641e+00,3.488512500000000000e+05
7.950000286102294922e+00,5.157945000000000000e+05
8.000000000000000000e+00,6.730412500000000000e+05
8.050000190734863281e+00,7.548377500000000000e+05
8.100000381469726562e+00,7.214260000000000000e+05
8.150000572204589844e+00,5.843856250000000000e+05
8.199999809265136719e+00,4.029096875000000000e+05
8.250000000000000000e+00,2.555245156250000000e+05
8.300000190734863281e+00,2.049001875000000000e+05
8.349999427795410156e+00,2.727802812500000000e+05
8.399999618530273438e+00,4.332573750000000000e+05
8.449999809265136719e+00,6.239051250000000000e+05
8.500000000000000000e+00,7.699310625000000000e+05
8.550000190734863281e+00,8.135992500000000000e+05
8.600000381469726562e+00,7.378352500000000000e+05
8.650000572204589844e+00,5.724177500000000000e+05
8.700000762939453125e+00,3.778460937500000000e+05
8.750000000000000000e+00,2.146848593750000000e+05
8.800000190734863281e+00,1.159257812500000000e+05
8.850000381469726562e+00,7.826587500000000000e+04
8.900000572204589844e+00,7.490287500000000000e+04
8.950000762939453125e+00,7.843171875000000000e+04
9.000000000000000000e+00,7.766912500000000000e+04
9.050000190734863281e+00,7.946765625000000000e+04
9.100000381469726562e+00,9.797718750000000000e+04
9.149999618530273438e+00,1.407788750000000000e+05
9.199999809265136719e+00,2.007139687500000000e+05
9.250000000000000000e+00,2.574364218750000000e+05
9.300000190734863281e+00,2.875699062500000000e+05
9.350000381469726562e+00,2.787308750000000000e+05
9.399999618530273438e+00,2.405030312500000000e+05
9.449999809265136719e+00,2.055048906250000000e+05
9.500000000000000000e+00,2.173009218750000000e+05
9.549999237060546875e+00,3.089530625000000000e+05
9.599999427795410156e+00,4.825352500000000000e+05
9.649999618530273438e+00,7.016192500000000000e+05
9.699999809265136719e+00,9.029671250000000000e+05
9.750000000000000000e+00,1.022932562500000000e+06
9.800000190734863281e+00,1.024987312500000000e+06
9.850000381469726562e+00,9.136553750000000000e+05
9.900000572204589844e+00,7.282803750000000000e+05
9.949999809265136719e+00,5.222182500000000000e+05
1.000000000000000000e+01,3.408165937500000000e+05
1.005000019073486328e+01,2.097108750000000000e+05
1.010000038146972656e+01,1.358705312500000000e+05
1.015000057220458984e+01,1.153171406250000000e+05
1.019999980926513672e+01,1.392992187500000000e+05
1.025000000000000000e+01,1.952116562500000000e+05
1.030000019073486328e+01,2.646284375000000000e+05
1.034999942779541016e+01,3.238108750000000000e+05
1.039999961853027344e+01,3.500525312500000000e+05
1.044999980926513672e+01,3.322571250000000000e+05
1.050000000000000000e+01,2.794899687500000000e+05
