# r,gr
0.000000000000000000e+00,0.000000000000000000e+00
9.999999776482582092e-03,6.832617335021495819e-03
1.999999955296516418e-02,1.333010941743850708e-02
2.999999932944774628e-02,1.916892081499099731e-02
3.999999910593032837e-02,2.404897101223468781e-02
5.000000074505805969e-02,2.770400419831275940e-02
5.999999865889549255e-02,2.991095371544361115e-02
7.000000029802322388e-02,3.049789369106292725e-02
7.999999821186065674e-02,2.935099042952060699e-02
8.999999612569808960e-02,2.641693130135536194e-02
1.000000014901161194e-01,2.170641534030437469e-02
1.099999994039535522e-01,1.529376022517681122e-02
1.199999973177909851e-01,7.314031943678855896e-03
1.299999952316284180e-01,-2.041391562670469284e-03
1.400000005960464478e-01,-1.253085397183895111e-02
1.499999910593032837e-01,-2.387240156531333923e-02
1.599999964237213135e-01,-3.575099259614944458e-02
1.700000017881393433e-01,-4.783158004283905029e-02
1.799999922513961792e-01,-5.977038666605949402e-02
1.899999976158142090e-01,-7.122746109962463379e-02
2.000000029802322388e-01,-8.187688142061233521e-02
2.099999934434890747e-01,-9.142141789197921753e-02
2.199999988079071045e-01,-9.960012882947921753e-02
2.299999892711639404e-01,-1.062014773488044739e-01
2.399999946355819702e-01,-1.110670119524002075e-01
2.500000000000000000e-01,-1.141011863946914673e-01
2.599999904632568359e-01,-1.152733862400054932e-01
2.699999809265136719e-01,-1.146186366677284241e-01
2.800000011920928955e-01,-1.122397333383560181e-01
2.899999916553497314e-01,-1.083009541034698486e-01
2.999999821186065674e-01,-1.030255258083343506e-01
3.100000023841857910e-01,-9.668599069118499756e-02
3.199999928474426270e-01,-8.959509432315826416e-02
3.299999833106994629e-01,-8.209656178951263428e-02
3.400000035762786865e-01,-7.455167174339294434e-02
3.499999940395355225e-01,-6.732632964849472046e-02
3.599999845027923584e-01,-6.077863648533821106e-02
3.700000047683715820e-01,-5.524542182683944702e-02
3.799999952316284180e-01,-5.102958530187606812e-02
3.899999856948852539e-01,-4.839000850915908813e-02
4.000000059604644775e-01,-4.753098264336585999e-02
4.099999964237213135e-01,-4.859320819377899170e-02
4.200000166893005371e-01,-5.164888128638267517e-02
4.300000071525573730e-01,-5.669905990362167358e-02
4.399999976158142090e-01,-6.367240846157073975e-02
4.500000178813934326e-01,-7.242386788129806519e-02
4.600000083446502686e-01,-8.274433016777038574e-02
4.699999988079071045e-01,-9.436408430337905884e-02
4.799999892711639404e-01,-1.069618612527847290e-01
4.899999797344207764e-01,-1.201765760779380798e-01
5.000000000000000000e-01,-1.336213797330856323e-01
5.099999904632568359e-01,-1.468942761421203613e-01
5.199999809265136719e-01,-1.595955938100814819e-01
5.299999713897705078e-01,-1.713414490222930908e-01
5.399999618530273438e-01,-1.817777007818222046e-01
5.500000119209289551e-01,-1.905939877033233643e-01
5.600000023841857910e-01,-1.975359618663787842e-01
5.699999928474426270e-01,-2.024136781692504883e-01
5.799999833106994629e-01,-2.051136493682861328e-01
5.899999737739562988e-01,-2.055980563163757324e-01
6.000000238418579102e-01,-2.039137780666351318e-01
6.100000143051147461e-01,-2.001862972974777222e-01
6.200000047683715820e-01,-1.946203857660293579e-01
6.299999952316284180e-01,-1.874904334545135498e-01
6.399999856948852539e-01,-1.791347116231918335e-01
6.499999761581420898e-01,-1.699424833059310913e-01
6.599999666213989258e-01,-1.603364497423171997e-01
6.699999570846557617e-01,-1.507660448551177979e-01
6.800000071525573730e-01,-1.416813731193542480e-01
6.899999976158142090e-01,-1.335253417491912842e-01
6.999999880790710449e-01,-1.267101615667343140e-01
7.099999785423278809e-01,-1.216054335236549377e-01
7.200000286102294922e-01,-1.185226142406463623e-01
7.300000190734863281e-01,-1.177015751600265503e-01
7.400000095367431641e-01,-1.193017736077308655e-01
7.500000000000000000e-01,-1.233939155936241150e-01
7.600000500679016113e-01,-1.299568414688110352e-01
7.700000405311584473e-01,-1.388748437166213989e-01
7.800000309944152832e-01,-1.499428451061248779e-01
7.900000214576721191e-01,-1.628707945346832275e-01
8.000000119209289551e-01,-1.772933751344680786e-01
8.100000023841857910e-01,-1.927839219570159912e-01
8.199999928474426270e-01,-2.088664323091506958e-01
8.299999833106994629e-01,-2.250362783670425415e-01
8.400000333786010742e-01,-2.407752722501754761e-01
8.500000238418579102e-01,-2.555738985538482666e-01
8.600000143051147461e-01,-2.689477205276489258e-01
8.700000047683715820e-01,-2.804603576660156250e-01
8.799999952316284180e-01,-2.897360324859619141e-01
8.899999856948852539e-01,-2.964778244495391846e-01
8.999999761581420898e-01,-3.004809617996215820e-01
9.099999666213989258e-01,-3.016396760940551758e-01
9.200000166893005371e-01,-2.999545037746429443e-01
9.300000071525573730e-01,-2.955361306667327881e-01
9.399999976158142090e-01,-2.885975539684295654e-01
9.499999880790710449e-01,-2.794562280178070068e-01
9.599999785423278809e-01,-2.685160636901855469e-01
9.699999690055847168e-01,-2.562592625617980957e-01
9.799999594688415527e-01,-2.432251870632171631e-01
9.899999499320983887e-01,-2.299941331148147583e-01
1.000000000000000000e+00,-2.171644866466522217e-01
1.009999990463256836e+00,-2.053306251764297485e-01
1.019999980926513672e+00,-1.950592994689941406e-01
1.029999971389770508e+00,-1.868691146373748779e-01
1.039999961853027344e+00,-1.812079399824142456e-01
1.049999952316284180e+00,-1.784347891807556152e-01
1.059999942779541016e+00,-1.788062602281570435e-01
1.069999933242797852e+00,-1.824615895748138428e-01
1.079999923706054688e+00,-1.894157677888870239e-01
1.089999914169311523e+00,-1.995597481727600098e-01
1.099999904632568359e+00,-2.126570940017700195e-01
1.110000014305114746e+00,-2.283538877964019775e-01
1.120000004768371582e+00,-2.461892664432525635e-01
