# q,iq
5.349999904632568359e+00,3.978470000000000000e+05
5.400000095367431641e+00,4.374017500000000000e+05
5.450000286102294922e+00,4.644606875000000000e+05
5.500000000000000000e+00,4.712123750000000000e+05
5.550000190734863281e+00,4.528903750000000000e+05
5.599999904632568359e+00,4.100822500000000000e+05
5.650000095367431641e+00,3.491699375000000000e+05
5.700000286102294922e+00,2.805778437500000000e+05
5.750000000000000000e+00,2.155980312500000000e+05
5.800000190734863281e+00,1.631388750000000000e+05
5.850000381469726562e+00,1.276381484375000000e+05
5.900000095367431641e+00,1.086997265625000000e+05
5.950000286102294922e+00,1.022822109375000000e+05
6.000000000000000000e+00,1.027118281250000000e+05
6.050000190734863281e+00,1.046745312500000000e+05
6.100000381469726562e+00,1.045480703125000000e+05
6.150000095367431641e+00,1.008412968750000000e+05
6.199999809265136719e+00,9.387230468750000000e+04
6.250000000000000000e+00,8.503279687500000000e+04
6.299999713897705078e+00,7.600973437500000000e+04
6.349999904632568359e+00,6.822685937500000000e+04
6.399999618530273438e+00,6.259259375000000000e+04
6.449999809265136719e+00,5.950659375000000000e+04
6.500000000000000000e+00,5.901549218750000000e+04
6.549999713897705078e+00,6.098218750000000000e+04
6.599999904632568359e+00,6.520863281250000000e+04
6.650000095367431641e+00,7.148703125000000000e+04
6.699999809265136719e+00,7.959259375000000000e+04
6.750000000000000000e+00,8.925971875000000000e+04
6.799999713897705078e+00,1.001614843750000000e+05
6.849999904632568359e+00,1.119100937500000000e+05
6.900000095367431641e+00,1.240923671875000000e+05
6.949999809265136719e+00,1.364437343750000000e+05
7.000000000000000000e+00,1.500683437500000000e+05
7.050000190734863281e+00,1.764943125000000000e+05
7.099999904632568359e+00,2.143434062500000000e+05
7.150000095367431641e+00,2.491555312500000000e+05
7.199999809265136719e+00,2.829032187500000000e+05
7.250000000000000000e+00,2.889613437500000000e+05
7.300000190734863281e+00,2.599235000000000000e+05
7.349999904632568359e+00,2.191053125000000000e+05
7.400000095367431641e+00,1.892423906250000000e+05
7.450000286102294922e+00,1.758820937500000000e+05
7.500000000000000000e+00,1.731736406250000000e+05
7.550000190734863281e+00,1.736288437500000000e+05
7.599999904632568359e+00,1.724135156250000000e+05
7.650000095367431641e+00,1.676057187500000000e+05
7.700000286102294922e+00,1.594516406250000000e+05
7.750000000000000000e+00,1.495490312500000000e+05
7.800000190734863281e+00,1.399345312500000000e+05
7.850000381469726562e+00,1.322630781250000000e+05
7.900000095367431641e+00,1.273862421875000000e+05
7.950000286102294922e+00,1.253643671875000000e+05
8.000000000000000000e+00,1.256851250000000000e+05
8.050000190734863281e+00,1.275123984375000000e+05
8.100000381469726562e+00,1.299396406250000000e+05
8.150000572204589844e+00,1.322582187500000000e+05
8.199999809265136719e+00,1.341634531250000000e+05
8.250000000000000000e+00,1.357402656250000000e+05
8.300000190734863281e+00,1.371777968750000000e+05
8.349999427795410156e+00,1.383455312500000000e+05
8.399999618530273438e+00,1.385180625000000000e+05
8.449999809265136719e+00,1.364778593750000000e+05
8.500000000000000000e+00,1.310167421875000000e+05
8.550000190734863281e+00,1.215988437500000000e+05
8.600000381469726562e+00,1.088310937500000000e+05
8.650000572204589844e+00,9.447147656250000000e+04
8.700000762939453125e+00,8.093403906250000000e+04
8.750000000000000000e+00,7.050182031250000000e+04
8.800000190734863281e+00,6.458685937500000000e+04
8.850000381469726562e+00,6.334182812500000000e+04
8.900000572204589844e+00,6.574031250000000000e+04
8.950000762939453125e+00,7.005001562500000000e+04
9.000000000000000000e+00,7.446096093750000000e+04
9.050000190734863281e+00,7.762390625000000000e+04
9.100000381469726562e+00,7.892110937500000000e+04
9.149999618530273438e+00,7.844860937500000000e+04
9.199999809265136719e+00,7.680861718750000000e+04
9.250000000000000000e+00,7.503303906250000000e+04
9.300000190734863281e+00,1.263922109375000000e+05
9.350000381469726562e+00,7.923528125000000000e+04
9.399999618530273438e+00,7.430495312500000000e+04
9.449999809265136719e+00,7.738839062500000000e+04
9.500000000000000000e+00,7.980075000000000000e+04
9.549999237060546875e+00,8.500263281250000000e+04
9.599999427795410156e+00,1.000345468750000000e+05
9.649999618530273438e+00,1.244726093750000000e+05
9.699999809265136719e+00,1.528451250000000000e+05
9.750000000000000000e+00,1.745104375000000000e+05
9.800000190734863281e+00,1.798175625000000000e+05
9.850000381469726562e+00,1.694727500000000000e+05
9.900000572204589844e+00,1.538619375000000000e+05
9.949999809265136719e+00,1.428478906250000000e+05
1.000000000000000000e+01,1.382270625000000000e+05
1.005000019073486328e+01,1.353310000000000000e+05
1.010000038146972656e+01,1.293564531250000000e+05
1.015000057220458984e+01,1.193465000000000000e+05
1.019999980926513672e+01,1.076009140625000000e+05
1.025000000000000000e+01,9.697551562500000000e+04
1.030000019073486328e+01,8.904732031250000000e+04
1.034999942779541016e+01,8.400346875000000000e+04
1.039999961853027344e+01,8.140483593750000000e+04
1.044999980926513672e+01,8.079532031250000000e+04
1.050000000000000000e+01,8.181027343750000000e+04
1.055000019073486328e+01,8.400976562500000000e+04
1.060000038146972656e+01,8.673274218750000000e+04
1.065000057220458984e+01,8.911728125000000000e+04
1.070000076293945312e+01,9.026774218750000000e+04
1.075000000000000000e+01,8.950667187500000000e+04
1.080000019073486328e+01,8.661071875000000000e+04
1.085000038146972656e+01,8.192424218750000000e+04
1.090000057220458984e+01,7.625748437500000000e+04
1.095000076293945312e+01,7.057936718750000000e+04
1.100000000000000000e+01,6.563500781250000000e+04
1.105000019073486328e+01,6.168915234375000000e+04
1.110000038146972656e+01,5.853626171875000000e+04
1.114999961853027344e+01,5.576843750000000000e+04
1.119999980926513672e+01,5.313591406250000000e+04
1.125000000000000000e+01,5.078709375000000000e+04
1.130000019073486328e+01,4.924350781250000000e+04
1.135000038146972656e+01,4.912958984375000000e+04
1.139999961853027344e+01,5.081072656250000000e+04
1.144999980926513672e+01,5.414184765625000000e+04
1.150000000000000000e+01,5.845995703125000000e+04
1.154999923706054688e+01,6.283239062500000000e+04
1.159999942779541016e+01,6.653648437500000000e+04
1.164999961853027344e+01,7.125095312500000000e+04
1.169999980926513672e+01,8.417712500000000000e+04
1.175000000000000000e+01,9.770471093750000000e+04
1.180000019073486328e+01,9.751259375000000000e+04
1.185000038146972656e+01,8.025006250000000000e+04
1.190000057220458984e+01,6.986925000000000000e+04
1.194999980926513672e+01,7.042372656250000000e+04
1.200000000000000000e+01,7.411977343750000000e+04
1.205000019073486328e+01,7.656216406250000000e+04
1.210000038146972656e+01,7.764003125000000000e+04
1.215000057220458984e+01,7.896835937500000000e+04
1.219999980926513672e+01,8.153805468750000000e+04
1.225000000000000000e+01,8.496581250000000000e+04
1.230000019073486328e+01,8.818077343750000000e+04
1.234999942779541016e+01,9.035687500000000000e+04
1.239999961853027344e+01,9.155083593750000000e+04
1.244999980926513672e+01,9.262895312500000000e+04
1.250000000000000000e+01,9.423260156250000000e+04
1.255000019073486328e+01,9.564868750000000000e+04
1.260000038146972656e+01,9.496050000000000000e+04
1.265000057220458984e+01,9.058559375000000000e+04
1.270000076293945312e+01,8.273131250000000000e+04
1.275000000000000000e+01,7.335630468750000000e+04
1.280000019073486328e+01,6.475677734375000000e+04
1.285000038146972656e+01,5.812842968750000000e+04
1.290000057220458984e+01,5.323237500000000000e+04
1.295000076293945312e+01,4.913889062500000000e+04
1.300000000000000000e+01,4.517882812500000000e+04
1.305000019073486328e+01,4.133560937500000000e+04
1.310000038146972656e+01,3.800537109375000000e+04
1.314999961853027344e+01,3.556016406250000000e+04
1.319999980926513672e+01,3.414631250000000000e+04
1.325000000000000000e+01,3.378236328125000000e+04
1.330000019073486328e+01,3.453151562500000000e+04
1.335000038146972656e+01,3.651616406250000000e+04
1.339999961853027344e+01,3.974581250000000000e+04
1.344999980926513672e+01,4.391858984375000000e+04
1.350000000000000000e+01,4.837701953125000000e+04
1.354999923706054688e+01,5.228027734375000000e+04
1.359999942779541016e+01,5.490339843750000000e+04
1.364999961853027344e+01,5.590195703125000000e+04
1.369999980926513672e+01,5.542133593750000000e+04
1.375000000000000000e+01,5.401234375000000000e+04
1.380000019073486328e+01,5.241295703125000000e+04
1.385000038146972656e+01,5.130128515625000000e+04
1.390000057220458984e+01,5.121919140625000000e+04
1.394999980926513672e+01,6.332712109375000000e+04
1.400000000000000000e+01,5.363924609375000000e+04
1.405000019073486328e+01,5.443165625000000000e+04
1.410000038146972656e+01,5.462189453125000000e+04
1.415000057220458984e+01,5.737166406250000000e+04
1.419999980926513672e+01,6.400757031250000000e+04
1.425000000000000000e+01,6.828704687500000000e+04
1.430000019073486328e+01,6.253112109375000000e+04
1.434999942779541016e+01,5.070959765625000000e+04
1.439999961853027344e+01,4.294094531250000000e+04
1.444999980926513672e+01,4.064585156250000000e+04
1.450000000000000000e+01,3.912828515625000000e+04
1.455000019073486328e+01,3.671303125000000000e+04
1.460000038146972656e+01,3.509028515625000000e+04
1.465000057220458984e+01,3.553451953125000000e+04
1.470000076293945312e+01,3.799676562500000000e+04
1.475000000000000000e+01,4.212189062500000000e+04
1.480000019073486328e+01,4.759308593750000000e+04
1.485000038146972656e+01,5.377644531250000000e+04
1.490000057220458984e+01,5.956912109375000000e+04
1.495000076293945312e+01,6.373056640625000000e+04
1.500000000000000000e+01,6.545799218750000000e+04
1.505000019073486328e+01,6.478491406250000000e+04
1.510000038146972656e+01,6.244875781250000000e+04
1.514999961853027344e+01,5.929858593750000000e+04
1.519999980926513672e+01,5.576895312500000000e+04
1.525000000000000000e+01,5.188528125000000000e+04
1.530000019073486328e+01,4.769004687500000000e+04
1.535000038146972656e+01,4.355900781250000000e+04
1.539999961853027344e+01,4.004432812500000000e+04
1.544999980926513672e+01,3.742230078125000000e+04
1.550000000000000000e+01,3.542643359375000000e+04
1.554999923706054688e+01,3.344059375000000000e+04
1.559999942779541016e+01,3.098654882812500000e+04
1.564999961853027344e+01,2.809446093750000000e+04
