# q,iq
4.449999809265136719e+00,7.826403125000000000e+05
4.500000000000000000e+00,9.103794375000000000e+05
4.549999713897705078e+00,1.024261875000000000e+06
4.599999904632568359e+00,1.106597625000000000e+06
4.650000095367431641e+00,1.145645125000000000e+06
4.699999809265136719e+00,1.139478750000000000e+06
4.750000000000000000e+00,1.091317875000000000e+06
4.799999713897705078e+00,1.005682500000000000e+06
4.849999904632568359e+00,8.911240000000000000e+05
4.900000095367431641e+00,7.650148750000000000e+05
4.949999809265136719e+00,6.546500000000000000e+05
5.000000000000000000e+00,5.938011250000000000e+05
5.050000190734863281e+00,6.140236250000000000e+05
5.099999904632568359e+00,7.301754375000000000e+05
5.150000095367431641e+00,9.280043750000000000e+05
5.199999809265136719e+00,1.166936000000000000e+06
5.250000000000000000e+00,1.399041750000000000e+06
5.300000190734863281e+00,1.587312750000000000e+06
5.349999904632568359e+00,1.708734000000000000e+06
5.400000095367431641e+00,1.748451500000000000e+06
5.450000286102294922e+00,1.701147500000000000e+06
5.500000000000000000e+00,1.580952375000000000e+06
5.550000190734863281e+00,1.423717000000000000e+06
5.599999904632568359e+00,1.270397250000000000e+06
5.650000095367431641e+00,1.141508250000000000e+06
5.700000286102294922e+00,1.025091875000000000e+06
5.750000000000000000e+00,8.909625625000000000e+05
5.800000190734863281e+00,7.212066250000000000e+05
5.850000381469726562e+00,5.310859375000000000e+05
5.900000095367431641e+00,3.610093437500000000e+05
5.950000286102294922e+00,2.463662812500000000e+05
6.000000000000000000e+00,1.931317812500000000e+05
6.050000190734863281e+00,1.801709062500000000e+05
6.100000381469726562e+00,1.812741562500000000e+05
6.150000095367431641e+00,1.829772187500000000e+05
6.199999809265136719e+00,1.850855000000000000e+05
6.250000000000000000e+00,1.913362187500000000e+05
6.299999713897705078e+00,2.028794687500000000e+05
6.349999904632568359e+00,2.177521875000000000e+05
6.399999618530273438e+00,2.325430000000000000e+05
6.449999809265136719e+00,2.442602187500000000e+05
6.500000000000000000e+00,2.524182187500000000e+05
6.549999713897705078e+00,2.600281875000000000e+05
6.599999904632568359e+00,2.722673437500000000e+05
6.650000095367431641e+00,2.941980625000000000e+05
6.699999809265136719e+00,3.292206562500000000e+05
6.750000000000000000e+00,3.777527500000000000e+05
6.799999713897705078e+00,4.362700625000000000e+05
6.849999904632568359e+00,4.994285625000000000e+05
6.900000095367431641e+00,5.655195625000000000e+05
6.949999809265136719e+00,6.393358125000000000e+05
7.000000000000000000e+00,7.268426875000000000e+05
7.050000190734863281e+00,8.256553750000000000e+05
7.099999904632568359e+00,9.218655625000000000e+05
7.150000095367431641e+00,9.973575000000000000e+05
7.199999809265136719e+00,1.040512125000000000e+06
7.250000000000000000e+00,1.050758250000000000e+06
7.300000190734863281e+00,1.034495500000000000e+06
7.349999904632568359e+00,9.966461875000000000e+05
7.400000095367431641e+00,9.342306250000000000e+05
7.450000286102294922e+00,8.381377500000000000e+05
7.500000000000000000e+00,7.052202500000000000e+05
7.550000190734863281e+00,5.524802500000000000e+05
7.599999904632568359e+00,4.176035625000000000e+05
7.650000095367431641e+00,3.389296875000000000e+05
7.700000286102294922e+00,3.292035000000000000e+05
7.750000000000000000e+00,3.669470000000000000e+05
7.800000190734863281e+00,4.137647187500000000e+05
7.850000381469726562e+00,4.417431250000000000e+05
7.900000095367431641e+00,4.483052187500000000e+05
7.950000286102294922e+00,4.500655625000000000e+05
8.000000000000000000e+00,4.647597812500000000e+05
8.050000190734863281e+00,4.965900937500000000e+05
8.100000381469726562e+00,5.348234375000000000e+05
8.150000572204589844e+00,5.642243750000000000e+05
8.199999809265136719e+00,5.762389375000000000e+05
8.250000000000000000e+00,5.706331875000000000e+05
8.300000190734863281e+00,5.491343750000000000e+05
8.349999427795410156e+00,5.122335625000000000e+05
8.399999618530273438e+00,4.641453437500000000e+05
8.449999809265136719e+00,4.171749062500000000e+05
8.500000000000000000e+00,3.856055937500000000e+05
8.550000190734863281e+00,3.734883750000000000e+05
8.600000381469726562e+00,3.702763125000000000e+05
8.650000572204589844e+00,3.598402500000000000e+05
8.700000762939453125e+00,3.335815625000000000e+05
8.750000000000000000e+00,2.955172500000000000e+05
8.800000190734863281e+00,2.567683125000000000e+05
8.850000381469726562e+00,2.262377031250000000e+05
8.900000572204589844e+00,2.056909062500000000e+05
8.950000762939453125e+00,1.925150312500000000e+05
9.000000000000000000e+00,1.862963437500000000e+05
9.050000190734863281e+00,1.914921406250000000e+05
9.100000381469726562e+00,2.127359218750000000e+05
9.149999618530273438e+00,2.483486093750000000e+05
