# q,fq
3.400000095367431641e+00,1.052997827529907227e+00
3.450000047683715820e+00,-6.831254363059997559e-01
3.500000000000000000e+00,-1.407182693481445312e+00
3.550000190734863281e+00,-1.435510754585266113e+00
3.600000143051147461e+00,-1.368639349937438965e+00
3.650000095367431641e+00,-1.456794977188110352e+00
3.700000047683715820e+00,-1.624326944351196289e+00
3.750000000000000000e+00,-1.708520412445068359e+00
3.799999952316284180e+00,-1.681308984756469727e+00
3.849999904632568359e+00,-1.676504492759704590e+00
3.899999856948852539e+00,-1.759174942970275879e+00
3.950000047683715820e+00,-1.825685024261474609e+00
4.000000000000000000e+00,-1.808180928230285645e+00
4.050000190734863281e+00,-1.792347669601440430e+00
4.099999904632568359e+00,-1.841848015785217285e+00
4.150000095367431641e+00,-1.878510117530822754e+00
4.199999809265136719e+00,-1.847471356391906738e+00
4.250000000000000000e+00,-1.826461791992187500e+00
4.299999713897705078e+00,-1.833875060081481934e+00
4.349999904632568359e+00,-1.754660248756408691e+00
4.399999618530273438e+00,-1.617563247680664062e+00
4.449999809265136719e+00,-1.514273285865783691e+00
4.500000000000000000e+00,-9.503993988037109375e-01
4.549999713897705078e+00,9.352998137474060059e-01
4.599999904632568359e+00,3.765712261199951172e+00
4.650000095367431641e+00,5.432312011718750000e+00
4.699999809265136719e+00,4.362309932708740234e+00
4.750000000000000000e+00,1.565642237663269043e+00
4.799999713897705078e+00,-7.061053514480590820e-01
4.849999904632568359e+00,-1.570090293884277344e+00
4.900000095367431641e+00,-1.704886198043823242e+00
4.949999809265136719e+00,-1.802499294281005859e+00
5.000000000000000000e+00,-1.964385628700256348e+00
5.050000190734863281e+00,-2.063881397247314453e+00
5.099999904632568359e+00,-1.937007308006286621e+00
5.150000095367431641e+00,-1.605265378952026367e+00
5.199999809265136719e+00,-1.422265291213989258e+00
5.250000000000000000e+00,-1.303230643272399902e+00
5.300000190734863281e+00,-4.402299225330352783e-02
5.349999904632568359e+00,3.384424448013305664e+00
5.400000095367431641e+00,7.803686618804931641e+00
5.450000286102294922e+00,1.024891281127929688e+01
5.500000000000000000e+00,8.889069557189941406e+00
5.550000190734863281e+00,5.082780838012695312e+00
5.599999904632568359e+00,2.080128192901611328e+00
5.650000095367431641e+00,1.534308552742004395e+00
5.700000286102294922e+00,1.946004033088684082e+00
5.750000000000000000e+00,1.215351223945617676e+00
5.800000190734863281e+00,-4.987441599369049072e-01
5.850000381469726562e+00,-1.747850537300109863e+00
5.900000095367431641e+00,-2.146704196929931641e+00
5.950000286102294922e+00,-2.282921314239501953e+00
6.000000000000000000e+00,-2.467001914978027344e+00
6.050000190734863281e+00,-2.614031553268432617e+00
6.100000381469726562e+00,-2.676197767257690430e+00
6.150000095367431641e+00,-2.715016841888427734e+00
6.199999809265136719e+00,-2.755517244338989258e+00
6.250000000000000000e+00,-2.755024194717407227e+00
6.299999713897705078e+00,-2.769768953323364258e+00
6.349999904632568359e+00,-2.883700609207153320e+00
6.399999618530273438e+00,-2.859285593032836914e+00
6.449999809265136719e+00,-2.303646802902221680e+00
6.500000000000000000e+00,-1.277006864547729492e+00
6.549999713897705078e+00,-3.723360300064086914e-01
6.599999904632568359e+00,-1.898033916950225830e-01
6.650000095367431641e+00,-8.401849865913391113e-01
6.699999809265136719e+00,-1.855879902839660645e+00
6.750000000000000000e+00,-2.611380577087402344e+00
6.799999713897705078e+00,-2.835959672927856445e+00
6.849999904632568359e+00,-2.661522388458251953e+00
6.900000095367431641e+00,-2.396116733551025391e+00
6.949999809265136719e+00,-2.231979846954345703e+00
7.000000000000000000e+00,-1.697311043739318848e+00
7.050000190734863281e+00,2.537060379981994629e-01
7.099999904632568359e+00,3.612835645675659180e+00
7.150000095367431641e+00,6.403157234191894531e+00
7.199999809265136719e+00,6.968581676483154297e+00
7.250000000000000000e+00,6.414791107177734375e+00
7.300000190734863281e+00,6.732006549835205078e+00
7.349999904632568359e+00,7.343960762023925781e+00
7.400000095367431641e+00,5.989462852478027344e+00
7.450000286102294922e+00,2.467936038970947266e+00
7.500000000000000000e+00,-9.127184748649597168e-01
7.550000190734863281e+00,-2.440060853958129883e+00
7.599999904632568359e+00,-2.620149850845336914e+00
7.650000095367431641e+00,-2.685961484909057617e+00
7.700000286102294922e+00,-2.939351320266723633e+00
7.750000000000000000e+00,-2.986005544662475586e+00
7.800000190734863281e+00,-2.792477130889892578e+00
7.850000381469726562e+00,-2.654639005661010742e+00
7.900000095367431641e+00,-2.148092269897460938e+00
7.950000286102294922e+00,-2.457283288240432739e-01
8.000000000000000000e+00,2.785716056823730469e+00
8.050000190734863281e+00,4.712991237640380859e+00
8.100000381469726562e+00,3.772105455398559570e+00
8.150000572204589844e+00,9.342856407165527344e-01
8.199999809265136719e+00,-1.454173684120178223e+00
8.250000000000000000e+00,-2.467020511627197266e+00
8.300000190734863281e+00,-2.786035537719726562e+00
8.349999427795410156e+00,-2.736747741699218750e+00
8.399999618530273438e+00,-1.468142628669738770e+00
8.449999809265136719e+00,1.660038113594055176e+00
8.500000000000000000e+00,5.382380485534667969e+00
8.550000190734863281e+00,7.010968208312988281e+00
8.600000381469726562e+00,5.163680076599121094e+00
8.650000572204589844e+00,1.351185441017150879e+00
8.700000762939453125e+00,-1.843074202537536621e+00
8.750000000000000000e+00,-3.298951625823974609e+00
8.800000190734863281e+00,-3.535283565521240234e+00
8.850000381469726562e+00,-3.470409870147705078e+00
8.900000572204589844e+00,-3.618540287017822266e+00
8.950000762939453125e+00,-3.889500141143798828e+00
9.000000000000000000e+00,-3.929036617279052734e+00
9.050000190734863281e+00,-3.750429391860961914e+00
9.100000381469726562e+00,-3.686302661895751953e+00
9.149999618530273438e+00,-3.581863164901733398e+00
9.199999809265136719e+00,-2.726665973663330078e+00
9.250000000000000000e+00,-1.131270289421081543e+00
9.300000190734863281e+00,-1.081732437014579773e-01
9.350000381469726562e+00,-6.274266242980957031e-01
9.399999618530273438e+00,-1.895013332366943359e+00
9.449999809265136719e+00,-2.676423311233520508e+00
