1729
{'composition': {'Au': 1729}, 'crystal structure': 'bcc', 'shape': 'cube', 'size': 30}
# q,sq
7.650000095367431641e+00,2.666329500000000000e+06
7.700000286102294922e+00,1.086765000000000000e+06
7.750000000000000000e+00,6.511302500000000000e+05
7.800000190734863281e+00,5.315160000000000000e+05
7.850000381469726562e+00,3.541207500000000000e+05
7.900000095367431641e+00,3.072577500000000000e+05
7.950000286102294922e+00,5.056614375000000000e+05
8.000000000000000000e+00,7.937031250000000000e+05
8.050000190734863281e+00,9.582090625000000000e+05
8.100000381469726562e+00,8.815593750000000000e+05
8.150000572204589844e+00,6.108061250000000000e+05
8.199999809265136719e+00,3.676295000000000000e+05
8.250000000000000000e+00,3.263429375000000000e+05
8.300000190734863281e+00,3.855895000000000000e+05
8.349999427795410156e+00,4.321423750000000000e+05
8.399999618530273438e+00,7.646255000000000000e+05
8.449999809265136719e+00,1.771650000000000000e+06
8.500000000000000000e+00,3.104903500000000000e+06
8.550000190734863281e+00,3.720537500000000000e+06
8.600000381469726562e+00,3.048755500000000000e+06
8.650000572204589844e+00,1.716173500000000000e+06
8.700000762939453125e+00,7.505814375000000000e+05
8.750000000000000000e+00,4.355392500000000000e+05
8.800000190734863281e+00,3.953964375000000000e+05
8.850000381469726562e+00,4.748093125000000000e+05
8.900000572204589844e+00,9.014741875000000000e+05
8.950000762939453125e+00,1.641536125000000000e+06
9.000000000000000000e+00,2.156685000000000000e+06
9.050000190734863281e+00,1.981086500000000000e+06
9.100000381469726562e+00,1.269615625000000000e+06
9.149999618530273438e+00,6.097095000000000000e+05
9.199999809265136719e+00,3.718553750000000000e+05
9.250000000000000000e+00,4.141448750000000000e+05
9.300000190734863281e+00,5.250626250000000000e+05
9.350000381469726562e+00,8.461720000000000000e+05
9.399999618530273438e+00,1.428849375000000000e+06
9.449999809265136719e+00,1.773124000000000000e+06
9.500000000000000000e+00,1.468960625000000000e+06
9.549999237060546875e+00,8.631775625000000000e+05
