63
{'composition': {'Au': 63}, 'crystal structure': 'fcc', 'shape': 'cube', 'size': 10}
# r,gr
3.119999885559082031e+00,4.222396314144134521e-01
3.129999876022338867e+00,2.292587757110595703e-01
3.139999866485595703e+00,3.523315070196986198e-03
3.149999856948852539e+00,-2.455388754606246948e-01
3.159999847412109375e+00,-5.079116821289062500e-01
3.169999837875366211e+00,-7.733612060546875000e-01
3.179999828338623047e+00,-1.031804680824279785e+00
3.189999818801879883e+00,-1.273659586906433105e+00
3.200000047683715820e+00,-1.490196466445922852e+00
3.210000038146972656e+00,-1.673801183700561523e+00
3.220000028610229492e+00,-1.818259239196777344e+00
3.230000019073486328e+00,-1.918931245803833008e+00
3.240000009536743164e+00,-1.972894906997680664e+00
3.250000000000000000e+00,-1.979012131690979004e+00
3.259999990463256836e+00,-1.937946796417236328e+00
3.269999980926513672e+00,-1.852101087570190430e+00
3.279999971389770508e+00,-1.725499391555786133e+00
3.289999961853027344e+00,-1.563618540763854980e+00
3.299999952316284180e+00,-1.373167634010314941e+00
3.309999942779541016e+00,-1.161818504333496094e+00
3.319999933242797852e+00,-9.379143118858337402e-01
3.329999923706054688e+00,-7.101678252220153809e-01
3.339999914169311523e+00,-4.873290061950683594e-01
3.349999904632568359e+00,-2.778681516647338867e-01
3.359999895095825195e+00,-8.968140184879302979e-02
3.369999885559082031e+00,7.020098716020584106e-02
3.379999876022338867e+00,1.958489865064620972e-01
3.389999866485595703e+00,2.826409637928009033e-01
3.399999856948852539e+00,3.274158835411071777e-01
3.409999847412109375e+00,3.285729289054870605e-01
3.419999837875366211e+00,2.861135900020599365e-01
3.429999828338623047e+00,2.016340047121047974e-01
3.440000057220458984e+00,7.824209332466125488e-02
3.450000047683715820e+00,-7.953785359859466553e-02
3.460000038146972656e+00,-2.659608721733093262e-01
3.470000028610229492e+00,-4.742667675018310547e-01
3.480000019073486328e+00,-6.969090700149536133e-01
3.490000009536743164e+00,-9.258322715759277344e-01
3.500000000000000000e+00,-1.152753114700317383e+00
3.509999990463256836e+00,-1.369439363479614258e+00
3.519999980926513672e+00,-1.567999124526977539e+00
3.529999971389770508e+00,-1.741129994392395020e+00
3.539999961853027344e+00,-1.882368803024291992e+00
3.549999952316284180e+00,-1.986292600631713867e+00
3.559999942779541016e+00,-2.048689603805541992e+00
3.569999933242797852e+00,-2.066679477691650391e+00
3.579999923706054688e+00,-2.038784742355346680e+00
3.589999914169311523e+00,-1.964965224266052246e+00
3.599999904632568359e+00,-1.846593737602233887e+00
3.609999895095825195e+00,-1.686375141143798828e+00
3.619999885559082031e+00,-1.488246679306030273e+00
3.629999876022338867e+00,-1.257218718528747559e+00
3.639999866485595703e+00,-9.991883039474487305e-01
3.649999856948852539e+00,-7.207318544387817383e-01
3.659999847412109375e+00,-4.288792610168457031e-01
3.669999837875366211e+00,-1.308749914169311523e-01
3.680000066757202148e+00,1.660594195127487183e-01
3.690000057220458984e+00,4.549305737018585205e-01
3.700000047683715820e+00,7.292206883430480957e-01
3.710000038146972656e+00,9.830472469329833984e-01
3.720000028610229492e+00,1.211331129074096680e+00
3.730000019073486328e+00,1.409918546676635742e+00
3.740000009536743164e+00,1.575667381286621094e+00
3.750000000000000000e+00,1.706497192382812500e+00
3.759999990463256836e+00,1.801393747329711914e+00
3.769999980926513672e+00,1.860379815101623535e+00
3.779999971389770508e+00,1.884455919265747070e+00
3.789999961853027344e+00,1.875492811203002930e+00
3.799999952316284180e+00,1.836109995841979980e+00
3.809999942779541016e+00,1.769541501998901367e+00
3.819999933242797852e+00,1.679461479187011719e+00
3.829999923706054688e+00,1.569831371307373047e+00
3.839999914169311523e+00,1.444723725318908691e+00
3.849999904632568359e+00,1.308166503906250000e+00
3.859999895095825195e+00,1.163997650146484375e+00
3.869999885559082031e+00,1.015738725662231445e+00
3.879999876022338867e+00,8.664754629135131836e-01
