# q,fq
1.050000000000000000e+01,-5.611935630440711975e-02
1.055000019073486328e+01,-1.022034406661987305e+00
1.060000038146972656e+01,-1.755286693572998047e+00
1.065000057220458984e+01,-2.162536859512329102e+00
1.070000076293945312e+01,-2.214785099029541016e+00
1.075000000000000000e+01,-1.950239300727844238e+00
1.080000019073486328e+01,-1.461802244186401367e+00
1.085000038146972656e+01,-8.733090758323669434e-01
1.090000057220458984e+01,-3.114801645278930664e-01
1.095000076293945312e+01,1.191696897149085999e-01
1.100000000000000000e+01,3.527584075927734375e-01
1.105000019073486328e+01,3.677477836608886719e-01
1.110000038146972656e+01,1.829798221588134766e-01
1.114999961853027344e+01,-1.523924022912979126e-01
1.119999980926513672e+01,-5.712059736251831055e-01
1.125000000000000000e+01,-9.998030662536621094e-01
1.130000019073486328e+01,-1.367684602737426758e+00
1.135000038146972656e+01,-1.615649700164794922e+00
1.139999961853027344e+01,-1.703017830848693848e+00
1.144999980926513672e+01,-1.613828897476196289e+00
1.150000000000000000e+01,-1.360788822174072266e+00
1.154999923706054688e+01,-9.849833250045776367e-01
1.159999942779541016e+01,-5.496010184288024902e-01
1.164999961853027344e+01,-1.280352324247360229e-01
1.169999980926513672e+01,2.118700295686721802e-01
1.175000000000000000e+01,4.230000674724578857e-01
1.180000019073486328e+01,4.897187650203704834e-01
1.185000038146972656e+01,4.307412505149841309e-01
1.190000057220458984e+01,2.937094569206237793e-01
1.194999980926513672e+01,1.430449783802032471e-01
1.200000000000000000e+01,4.474842920899391174e-02
1.205000019073486328e+01,5.177452415227890015e-02
1.210000038146972656e+01,1.931220293045043945e-01
1.215000057220458984e+01,4.679549336433410645e-01
1.219999980926513672e+01,8.451849818229675293e-01
1.225000000000000000e+01,1.268204450607299805e+00
1.230000019073486328e+01,1.663987040519714355e+00
1.234999942779541016e+01,1.956153035163879395e+00
1.239999961853027344e+01,2.080371856689453125e+00
1.244999980926513672e+01,1.999624252319335938e+00
1.250000000000000000e+01,1.715732336044311523e+00
1.255000019073486328e+01,1.273030281066894531e+00
1.260000038146972656e+01,7.515144944190979004e-01
1.265000057220458984e+01,2.495300769805908203e-01
1.270000076293945312e+01,-1.404583305120468140e-01
1.275000000000000000e+01,-3.563650250434875488e-01
1.280000019073486328e+01,-3.837559223175048828e-01
1.285000038146972656e+01,-2.597005665302276611e-01
1.290000057220458984e+01,-6.158570945262908936e-02
1.295000076293945312e+01,1.163844913244247437e-01
1.300000000000000000e+01,1.916534155607223511e-01
1.305000019073486328e+01,1.177962794899940491e-01
1.310000038146972656e+01,-1.026126593351364136e-01
1.314999961853027344e+01,-4.205061793327331543e-01
1.319999980926513672e+01,-7.571254968643188477e-01
1.325000000000000000e+01,-1.029143333435058594e+00
1.330000019073486328e+01,-1.174218177795410156e+00
1.335000038146972656e+01,-1.169265508651733398e+00
1.339999961853027344e+01,-1.036279916763305664e+00
1.344999980926513672e+01,-8.347561359405517578e-01
1.350000000000000000e+01,-6.436347365379333496e-01
1.354999923706054688e+01,-5.382779836654663086e-01
1.359999942779541016e+01,-5.691202878952026367e-01
1.364999961853027344e+01,-7.474453449249267578e-01
1.369999980926513672e+01,-1.041594982147216797e+00
1.375000000000000000e+01,-1.384116291999816895e+00
1.380000019073486328e+01,-1.687715172767639160e+00
1.385000038146972656e+01,-1.866025209426879883e+00
1.390000057220458984e+01,-1.854191422462463379e+00
1.394999980926513672e+01,-1.624733448028564453e+00
1.400000000000000000e+01,-1.194909572601318359e+00
1.405000019073486328e+01,-6.239571571350097656e-01
1.410000038146972656e+01,-4.171485488768666983e-04
1.415000057220458984e+01,5.777196884155273438e-01
1.419999980926513672e+01,1.025709033012390137e+00
1.425000000000000000e+01,1.292194962501525879e+00
1.430000019073486328e+01,1.371345758438110352e+00
1.434999942779541016e+01,1.303796410560607910e+00
1.439999961853027344e+01,1.165243983268737793e+00
1.444999980926513672e+01,1.045419335365295410e+00
1.450000000000000000e+01,1.022955656051635742e+00
1.455000019073486328e+01,1.143122434616088867e+00
1.460000038146972656e+01,1.405144810676574707e+00
1.465000057220458984e+01,1.762750983238220215e+00
1.470000076293945312e+01,2.137799978256225586e+00
1.475000000000000000e+01,2.442463397979736328e+00
1.480000019073486328e+01,2.602863311767578125e+00
1.485000038146972656e+01,2.576632976531982422e+00
1.490000057220458984e+01,2.359224557876586914e+00
1.495000076293945312e+01,1.978315830230712891e+00
1.500000000000000000e+01,1.479487538337707520e+00
1.505000019073486328e+01,9.094883203506469727e-01
1.510000038146972656e+01,3.039080798625946045e-01
1.514999961853027344e+01,-3.164638876914978027e-01
1.519999980926513672e+01,-9.403580427169799805e-01
1.525000000000000000e+01,-1.554910898208618164e+00
1.530000019073486328e+01,-2.134744167327880859e+00
