# r,gr
1.309999942779541016e+00,-3.261869549751281738e-01
1.319999933242797852e+00,-2.884453535079956055e-01
1.329999923706054688e+00,-2.554068267345428467e-01
1.339999914169311523e+00,-2.286134809255599976e-01
1.350000023841857910e+00,-2.093997150659561157e-01
1.360000014305114746e+00,-1.988238394260406494e-01
1.370000004768371582e+00,-1.976301819086074829e-01
1.379999995231628418e+00,-2.062129229307174683e-01
1.389999985694885254e+00,-2.245787680149078369e-01
1.399999976158142090e+00,-2.523531019687652588e-01
1.409999966621398926e+00,-2.887806594371795654e-01
1.419999957084655762e+00,-3.327455818653106689e-01
1.430000066757202148e+00,-3.828070759773254395e-01
1.440000057220458984e+00,-4.372446835041046143e-01
1.450000047683715820e+00,-4.941312968730926514e-01
1.460000038146972656e+00,-5.513920187950134277e-01
1.470000028610229492e+00,-6.068871021270751953e-01
1.480000019073486328e+00,-6.584998965263366699e-01
1.490000009536743164e+00,-7.042121291160583496e-01
1.500000000000000000e+00,-7.421941161155700684e-01
1.510000109672546387e+00,-7.708767652511596680e-01
1.519999980926513672e+00,-7.890204787254333496e-01
1.529999971389770508e+00,-7.957788109779357910e-01
1.539999961853027344e+00,-7.907314300537109375e-01
1.549999952316284180e+00,-7.739214897155761719e-01
1.559999942779541016e+00,-7.458598613739013672e-01
1.569999933242797852e+00,-7.075163722038269043e-01
1.579999923706054688e+00,-6.602984070777893066e-01
1.590000033378601074e+00,-6.060000658035278320e-01
1.600000023841857910e+00,-5.467470884323120117e-01
1.610000014305114746e+00,-4.849171638488769531e-01
1.620000004768371582e+00,-4.230523705482482910e-01
1.629999995231628418e+00,-3.637621998786926270e-01
1.639999985694885254e+00,-3.096299171447753906e-01
1.649999976158142090e+00,-2.630930542945861816e-01
1.659999966621398926e+00,-2.263599485158920288e-01
1.670000076293945312e+00,-2.013035714626312256e-01
1.679999947547912598e+00,-1.893862187862396240e-01
1.689999938011169434e+00,-1.915829330682754517e-01
1.699999928474426270e+00,-2.083333581686019897e-01
1.709999918937683105e+00,-2.395078986883163452e-01
1.719999909400939941e+00,-2.843977510929107666e-01
1.729999899864196777e+00,-3.417281508445739746e-01
1.739999890327453613e+00,-4.096885919570922852e-01
1.750000000000000000e+00,-4.859878718852996826e-01
1.759999990463256836e+00,-5.679383873939514160e-01
1.769999980926513672e+00,-6.525477766990661621e-01
1.779999971389770508e+00,-7.366253733634948730e-01
1.789999961853027344e+00,-8.169102668762207031e-01
1.799999952316284180e+00,-8.901898264884948730e-01
1.809999942779541016e+00,-9.534376263618469238e-01
1.819999933242797852e+00,-1.003931164741516113e+00
1.830000042915344238e+00,-1.039382338523864746e+00
1.840000033378601074e+00,-1.058019518852233887e+00
1.850000023841857910e+00,-1.058700561523437500e+00
1.860000014305114746e+00,-1.040961265563964844e+00
1.870000004768371582e+00,-1.005056858062744141e+00
1.879999995231628418e+00,-9.519862532615661621e-01
1.889999985694885254e+00,-8.834570050239562988e-01
1.899999976158142090e+00,-8.018609285354614258e-01
1.910000085830688477e+00,-7.101886272430419922e-01
1.919999957084655762e+00,-6.119421720504760742e-01
1.929999947547912598e+00,-5.109993815422058105e-01
1.939999938011169434e+00,-4.114795625209808350e-01
1.949999928474426270e+00,-3.175940811634063721e-01
1.959999918937683105e+00,-2.334757447242736816e-01
1.969999909400939941e+00,-1.630106568336486816e-01
1.979999899864196777e+00,-1.096844822168350220e-01
1.990000009536743164e+00,-7.641539722681045532e-02
2.000000000000000000e+00,-6.543366611003875732e-02
2.009999990463256836e+00,-7.815815508365631104e-02
2.019999980926513672e+00,-1.151114478707313538e-01
2.029999971389770508e+00,-1.758662462234497070e-01
2.039999961853027344e+00,-2.590332925319671631e-01
2.049999952316284180e+00,-3.622605502605438232e-01
2.059999942779541016e+00,-4.823103845119476318e-01
2.069999933242797852e+00,-6.151401400566101074e-01
2.079999923706054688e+00,-7.560276985168457031e-01
2.089999914169311523e+00,-8.997433781623840332e-01
2.099999904632568359e+00,-1.040721297264099121e+00
2.109999895095825195e+00,-1.173268437385559082e+00
2.119999885559082031e+00,-1.291786193847656250e+00
2.129999876022338867e+00,-1.390988945960998535e+00
2.139999866485595703e+00,-1.466138601303100586e+00
2.149999856948852539e+00,-1.513232111930847168e+00
2.160000085830688477e+00,-1.529209494590759277e+00
2.170000076293945312e+00,-1.512099385261535645e+00
2.180000066757202148e+00,-1.461165666580200195e+00
2.190000057220458984e+00,-1.376975297927856445e+00
2.200000047683715820e+00,-1.261442065238952637e+00
2.210000038146972656e+00,-1.117823243141174316e+00
2.220000028610229492e+00,-9.506469368934631348e-01
2.230000019073486328e+00,-7.656022310256958008e-01
2.240000009536743164e+00,-5.693867206573486328e-01
2.250000000000000000e+00,-3.694840669631958008e-01
2.259999990463256836e+00,-1.739277988672256470e-01
2.269999980926513672e+00,8.986935019493103027e-03
2.279999971389770508e+00,1.709886938333511353e-01
2.289999961853027344e+00,3.041748702526092529e-01
2.299999952316284180e+00,4.012959003448486328e-01
2.309999942779541016e+00,4.560978412628173828e-01
2.319999933242797852e+00,4.635917842388153076e-01
2.329999923706054688e+00,4.203252792358398438e-01
2.339999914169311523e+00,3.245931863784790039e-01
2.349999904632568359e+00,1.766057610511779785e-01
2.359999895095825195e+00,-2.139549143612384796e-02
2.369999885559082031e+00,-2.651089131832122803e-01
2.379999876022338867e+00,-5.481829047203063965e-01
2.389999866485595703e+00,-8.623280525207519531e-01
2.400000095367431641e+00,-1.197484970092773438e+00
2.410000085830688477e+00,-1.542035341262817383e+00
2.420000076293945312e+00,-1.883136510848999023e+00
2.430000066757202148e+00,-2.207070350646972656e+00
2.440000057220458984e+00,-2.499611377716064453e+00
2.450000047683715820e+00,-2.746508121490478516e+00
2.460000038146972656e+00,-2.933897733688354492e+00
2.470000028610229492e+00,-3.048793554306030273e+00
2.480000019073486328e+00,-3.079520225524902344e+00
2.490000009536743164e+00,-3.016168832778930664e+00
2.500000000000000000e+00,-2.850955963134765625e+00
2.509999990463256836e+00,-2.578597784042358398e+00
2.519999980926513672e+00,-2.196575641632080078e+00
2.529999971389770508e+00,-1.705324649810791016e+00
2.539999961853027344e+00,-1.108369708061218262e+00
2.549999952316284180e+00,-4.123474657535552979e-01
2.559999942779541016e+00,3.730633854866027832e-01
2.569999933242797852e+00,1.235291123390197754e+00
2.579999923706054688e+00,2.159137964248657227e+00
2.589999914169311523e+00,3.127094745635986328e+00
