# q,iq
8.150000572204589844e+00,3.817225250000000000e+06
8.199999809265136719e+00,1.410402500000000000e+06
8.250000000000000000e+00,1.026301750000000000e+06
8.300000190734863281e+00,9.811807500000000000e+05
8.349999427795410156e+00,1.108113250000000000e+06
8.399999618530273438e+00,1.197104250000000000e+06
8.449999809265136719e+00,3.456347000000000000e+06
8.500000000000000000e+00,9.260028000000000000e+06
8.550000190734863281e+00,1.272679000000000000e+07
8.600000381469726562e+00,8.939295000000000000e+06
8.650000572204589844e+00,3.176459500000000000e+06
8.700000762939453125e+00,8.976145000000000000e+05
8.750000000000000000e+00,8.406640000000000000e+05
8.800000190734863281e+00,6.278347500000000000e+05
8.850000381469726562e+00,3.614015000000000000e+05
8.900000572204589844e+00,4.163405000000000000e+05
8.950000762939453125e+00,3.594892500000000000e+05
9.000000000000000000e+00,3.282700000000000000e+05
9.050000190734863281e+00,3.652245000000000000e+05
9.100000381469726562e+00,4.154315000000000000e+05
9.149999618530273438e+00,5.188707500000000000e+05
9.199999809265136719e+00,8.455780000000000000e+05
9.250000000000000000e+00,2.373027000000000000e+06
9.300000190734863281e+00,3.899091500000000000e+06
9.350000381469726562e+00,3.081658500000000000e+06
9.399999618530273438e+00,1.410149125000000000e+06
9.449999809265136719e+00,7.769347500000000000e+05
9.500000000000000000e+00,8.982877500000000000e+05
9.549999237060546875e+00,1.194513875000000000e+06
9.599999427795410156e+00,1.628655250000000000e+06
9.649999618530273438e+00,4.846054500000000000e+06
9.699999809265136719e+00,1.080500700000000000e+07
9.750000000000000000e+00,1.260584800000000000e+07
9.800000190734863281e+00,9.730048000000000000e+06
9.850000381469726562e+00,8.510694000000000000e+06
9.900000572204589844e+00,7.314073000000000000e+06
9.949999809265136719e+00,3.642063500000000000e+06
1.000000000000000000e+01,1.275486125000000000e+06
1.005000019073486328e+01,8.932962500000000000e+05
1.010000038146972656e+01,6.358590000000000000e+05
1.015000057220458984e+01,5.628272500000000000e+05
1.019999980926513672e+01,6.179875000000000000e+05
1.025000000000000000e+01,4.811642500000000000e+05
1.030000019073486328e+01,1.143961875000000000e+06
1.034999942779541016e+01,3.376090500000000000e+06
1.039999961853027344e+01,5.115342500000000000e+06
1.044999980926513672e+01,4.097680250000000000e+06
1.050000000000000000e+01,1.712901625000000000e+06
1.055000019073486328e+01,6.193222500000000000e+05
1.060000038146972656e+01,7.636847500000000000e+05
1.065000057220458984e+01,8.775657500000000000e+05
1.070000076293945312e+01,1.677330500000000000e+06
1.075000000000000000e+01,3.635219500000000000e+06
1.080000019073486328e+01,4.747946000000000000e+06
1.085000038146972656e+01,4.679057000000000000e+06
1.090000057220458984e+01,4.707669000000000000e+06
1.095000076293945312e+01,3.763336750000000000e+06
1.100000000000000000e+01,1.734697750000000000e+06
1.105000019073486328e+01,6.141581250000000000e+05
1.110000038146972656e+01,4.781065000000000000e+05
1.114999961853027344e+01,3.844810000000000000e+05
1.119999980926513672e+01,3.269093750000000000e+05
1.125000000000000000e+01,3.723835000000000000e+05
1.130000019073486328e+01,4.890922500000000000e+05
1.135000038146972656e+01,9.667358750000000000e+05
1.139999961853027344e+01,1.343794500000000000e+06
