559
{'composition': {'Au': 559}, 'crystal structure': 'bcc', 'shape': 'cube', 'size': 20}
# q,fq
1.720000076293945312e+01,2.133819580078125000e+00
1.725000000000000000e+01,4.382105827331542969e+00
1.729999923706054688e+01,6.031198978424072266e+00
1.735000038146972656e+01,6.260354042053222656e+00
1.739999961853027344e+01,4.834031581878662109e+00
1.744999885559082031e+01,2.295363426208496094e+00
1.750000000000000000e+01,-3.480779528617858887e-01
1.754999923706054688e+01,-2.207989931106567383e+00
1.760000038146972656e+01,-2.942368268966674805e+00
1.764999961853027344e+01,-2.774441242218017578e+00
1.769999885559082031e+01,-2.208375930786132812e+00
1.775000000000000000e+01,-1.727261304855346680e+00
1.779999923706054688e+01,-1.640741944313049316e+00
1.784999847412109375e+01,-2.035266876220703125e+00
1.789999961853027344e+01,-2.749973297119140625e+00
1.794999885559082031e+01,-3.424415588378906250e+00
1.800000000000000000e+01,-3.693028211593627930e+00
1.804999923706054688e+01,-3.427800655364990234e+00
1.809999847412109375e+01,-2.809703826904296875e+00
1.814999961853027344e+01,-2.147549629211425781e+00
1.820000076293945312e+01,-1.632778286933898926e+00
1.825000000000000000e+01,-1.274065136909484863e+00
1.830000114440917969e+01,-1.028517723083496094e+00
1.835000038146972656e+01,-9.053115248680114746e-01
1.840000152587890625e+01,-8.682857751846313477e-01
1.845000076293945312e+01,-6.599129438400268555e-01
1.850000000000000000e+01,1.507159769535064697e-01
1.855000114440917969e+01,1.789866924285888672e+00
1.860000038146972656e+01,3.879533529281616211e+00
1.864999961853027344e+01,5.476434707641601562e+00
1.870000076293945312e+01,5.647081851959228516e+00
1.875000000000000000e+01,4.145797252655029297e+00
1.880000114440917969e+01,1.637579560279846191e+00
1.885000038146972656e+01,-6.791549921035766602e-01
1.889999961853027344e+01,-1.722712397575378418e+00
1.895000076293945312e+01,-1.041472196578979492e+00
1.900000000000000000e+01,9.890539646148681641e-01
1.904999923706054688e+01,3.303909063339233398e+00
1.910000038146972656e+01,4.606867313385009766e+00
1.914999961853027344e+01,4.034111976623535156e+00
1.920000076293945312e+01,1.684148073196411133e+00
1.925000000000000000e+01,-1.374171376228332520e+00
1.929999923706054688e+01,-3.689599514007568359e+00
1.935000038146972656e+01,-4.244633674621582031e+00
1.939999961853027344e+01,-2.981818914413452148e+00
1.945000076293945312e+01,-7.605836391448974609e-01
1.950000000000000000e+01,1.160974025726318359e+00
1.954999923706054688e+01,1.804075241088867188e+00
1.960000038146972656e+01,9.619154930114746094e-01
1.964999961853027344e+01,-7.303996682167053223e-01
1.970000076293945312e+01,-2.186831235885620117e+00
1.975000000000000000e+01,-2.504447460174560547e+00
1.979999923706054688e+01,-1.463367104530334473e+00
1.985000038146972656e+01,3.947978317737579346e-01
1.989999961853027344e+01,2.109475135803222656e+00
1.995000076293945312e+01,2.828168630599975586e+00
