# q,fq
3.000000000000000000e+00,1.272392153739929199e+00
3.049999952316284180e+00,1.351790547370910645e+00
3.099999904632568359e+00,1.239035606384277344e+00
3.150000095367431641e+00,9.154430627822875977e-01
3.200000047683715820e+00,5.176982283592224121e-01
3.250000000000000000e+00,2.732631862163543701e-01
3.299999952316284180e+00,3.104414641857147217e-01
3.349999904632568359e+00,5.543498396873474121e-01
3.400000095367431641e+00,8.294507265090942383e-01
3.450000047683715820e+00,1.037882089614868164e+00
3.500000000000000000e+00,1.196738362312316895e+00
3.550000190734863281e+00,1.312949895858764648e+00
3.600000143051147461e+00,1.296836614608764648e+00
3.650000095367431641e+00,1.064009547233581543e+00
3.700000047683715820e+00,7.047369480133056641e-01
3.750000000000000000e+00,4.668522179126739502e-01
3.799999952316284180e+00,5.054978728294372559e-01
3.849999904632568359e+00,6.689298748970031738e-01
3.899999856948852539e+00,6.082260012626647949e-01
3.950000047683715820e+00,1.478481590747833252e-01
4.000000000000000000e+00,-4.770388603210449219e-01
4.050000190734863281e+00,-8.113512396812438965e-01
4.099999904632568359e+00,-6.345690488815307617e-01
4.150000095367431641e+00,-2.035762071609497070e-01
4.199999809265136719e+00,-1.422796305269002914e-02
4.250000000000000000e+00,-3.232084810733795166e-01
4.299999713897705078e+00,-9.233481287956237793e-01
4.349999904632568359e+00,-1.382811069488525391e+00
4.399999618530273438e+00,-1.467817306518554688e+00
4.449999809265136719e+00,-1.310386776924133301e+00
4.500000000000000000e+00,-1.198179244995117188e+00
4.549999713897705078e+00,-1.265796661376953125e+00
4.599999904632568359e+00,-1.415073990821838379e+00
4.650000095367431641e+00,-1.485109806060791016e+00
4.699999809265136719e+00,-1.421346306800842285e+00
4.750000000000000000e+00,-1.255812287330627441e+00
4.799999713897705078e+00,-9.843311905860900879e-01
4.849999904632568359e+00,-5.525312423706054688e-01
4.900000095367431641e+00,8.869868703186511993e-03
4.949999809265136719e+00,4.948543012142181396e-01
5.000000000000000000e+00,6.596198081970214844e-01
5.050000190734863281e+00,4.731178283691406250e-01
5.099999904632568359e+00,2.040611356496810913e-01
5.150000095367431641e+00,1.877971142530441284e-01
5.199999809265136719e+00,4.962203502655029297e-01
5.250000000000000000e+00,8.661111593246459961e-01
5.300000190734863281e+00,9.703192114830017090e-01
5.349999904632568359e+00,7.350291609764099121e-01
5.400000095367431641e+00,3.668833971023559570e-01
5.450000286102294922e+00,1.018603220582008362e-01
5.500000000000000000e+00,-6.000918801873922348e-03
5.550000190734863281e+00,-3.987563773989677429e-02
5.599999904632568359e+00,-5.060068517923355103e-02
5.650000095367431641e+00,-1.912824250757694244e-02
5.700000286102294922e+00,3.110742568969726562e-02
5.750000000000000000e+00,-9.613280184566974640e-03
5.800000190734863281e+00,-2.047035694122314453e-01
5.850000381469726562e+00,-4.399943053722381592e-01
5.900000095367431641e+00,-4.967907369136810303e-01
5.950000286102294922e+00,-2.494109719991683960e-01
6.000000000000000000e+00,2.617627978324890137e-01
6.050000190734863281e+00,9.293837547302246094e-01
6.100000381469726562e+00,1.640236854553222656e+00
6.150000095367431641e+00,2.188528299331665039e+00
6.199999809265136719e+00,2.244299173355102539e+00
6.250000000000000000e+00,1.583836436271667480e+00
6.299999713897705078e+00,3.986371457576751709e-01
6.349999904632568359e+00,-7.327051162719726562e-01
6.399999618530273438e+00,-1.288627982139587402e+00
6.449999809265136719e+00,-1.225295066833496094e+00
6.500000000000000000e+00,-9.246975779533386230e-01
6.549999713897705078e+00,-7.581936120986938477e-01
6.599999904632568359e+00,-7.591142654418945312e-01
6.650000095367431641e+00,-7.023934125900268555e-01
6.699999809265136719e+00,-4.084378778934478760e-01
6.750000000000000000e+00,8.141727745532989502e-02
6.799999713897705078e+00,5.743828415870666504e-01
6.849999904632568359e+00,9.005476236343383789e-01
6.900000095367431641e+00,1.029625654220581055e+00
6.949999809265136719e+00,1.070069074630737305e+00
7.000000000000000000e+00,1.160687685012817383e+00
7.050000190734863281e+00,1.325536489486694336e+00
7.099999904632568359e+00,1.425593137741088867e+00
7.150000095367431641e+00,1.285257935523986816e+00
7.199999809265136719e+00,8.781528472900390625e-01
7.250000000000000000e+00,3.578541576862335205e-01
7.300000190734863281e+00,-1.066179051995277405e-01
7.349999904632568359e+00,-4.830986261367797852e-01
7.400000095367431641e+00,-8.324404954910278320e-01
7.450000286102294922e+00,-1.158401012420654297e+00
7.500000000000000000e+00,-1.379132151603698730e+00
7.550000190734863281e+00,-1.453999757766723633e+00
7.599999904632568359e+00,-1.463940024375915527e+00
7.650000095367431641e+00,-1.513996958732604980e+00
7.700000286102294922e+00,-1.595081686973571777e+00
7.750000000000000000e+00,-1.606524109840393066e+00
7.800000190734863281e+00,-1.505550742149353027e+00
7.850000381469726562e+00,-1.365280985832214355e+00
7.900000095367431641e+00,-1.260924816131591797e+00
7.950000286102294922e+00,-1.158664703369140625e+00
8.000000000000000000e+00,-9.749543666839599609e-01
8.050000190734863281e+00,-7.182249426841735840e-01
8.100000381469726562e+00,-4.965950250625610352e-01
8.150000572204589844e+00,-3.658604919910430908e-01
8.199999809265136719e+00,-2.274841219186782837e-01
8.250000000000000000e+00,6.864278763532638550e-02
8.300000190734863281e+00,5.316754579544067383e-01
8.349999427795410156e+00,9.810665249824523926e-01
8.399999618530273438e+00,1.199151039123535156e+00
8.449999809265136719e+00,1.116472721099853516e+00
8.500000000000000000e+00,8.523463606834411621e-01
8.550000190734863281e+00,6.024987697601318359e-01
8.600000381469726562e+00,4.949663877487182617e-01
8.650000572204589844e+00,5.265966653823852539e-01
8.700000762939453125e+00,6.124613881111145020e-01
8.750000000000000000e+00,7.008877396583557129e-01
8.800000190734863281e+00,8.490836620330810547e-01
8.850000381469726562e+00,1.168176293373107910e+00
8.900000572204589844e+00,1.665948629379272461e+00
8.950000762939453125e+00,2.145613908767700195e+00
9.000000000000000000e+00,2.294950246810913086e+00
9.050000190734863281e+00,1.914748907089233398e+00
9.100000381469726562e+00,1.088723540306091309e+00
9.149999618530273438e+00,1.510701179504394531e-01
9.199999809265136719e+00,-5.132347941398620605e-01
9.250000000000000000e+00,-6.859235167503356934e-01
9.300000190734863281e+00,-4.227750897407531738e-01
9.350000381469726562e+00,-4.596022889018058777e-03
9.399999618530273438e+00,2.370747178792953491e-01
9.449999809265136719e+00,1.242991313338279724e-01
9.500000000000000000e+00,-2.600978016853332520e-01
9.549999237060546875e+00,-6.428889036178588867e-01
9.599999427795410156e+00,-7.716116905212402344e-01
9.649999618530273438e+00,-6.188450455665588379e-01
9.699999809265136719e+00,-4.120402336120605469e-01
9.750000000000000000e+00,-4.306015670299530029e-01
9.800000190734863281e+00,-7.158933877944946289e-01
9.850000381469726562e+00,-9.797704815864562988e-01
9.900000572204589844e+00,-8.681774735450744629e-01
9.949999809265136719e+00,-3.635067641735076904e-01
1.000000000000000000e+01,1.209647804498672485e-01
1.005000019073486328e+01,1.262596249580383301e-01
1.010000038146972656e+01,-3.702761530876159668e-01
1.015000057220458984e+01,-9.216367602348327637e-01
1.019999980926513672e+01,-1.073434710502624512e+00
1.025000000000000000e+01,-7.945008873939514160e-01
1.030000019073486328e+01,-4.201185107231140137e-01
1.034999942779541016e+01,-2.540265619754791260e-01
1.039999961853027344e+01,-3.155758976936340332e-01
1.044999980926513672e+01,-4.258762300014495850e-01
1.050000000000000000e+01,-4.021764695644378662e-01
1.055000019073486328e+01,-1.404104232788085938e-01
1.060000038146972656e+01,3.558739423751831055e-01
1.065000057220458984e+01,9.098979234695434570e-01
1.070000076293945312e+01,1.194447040557861328e+00
1.075000000000000000e+01,9.671388268470764160e-01
