# q,sq
1.000000000000000000e+00,-3.935167491436004639e-01
1.049999952316284180e+00,-3.661192059516906738e-01
1.100000023841857910e+00,-3.998123407363891602e-01
1.149999976158142090e+00,-4.586684405803680420e-01
1.200000047683715820e+00,-4.907725155353546143e-01
1.250000000000000000e+00,-4.792233109474182129e-01
1.299999952316284180e+00,-4.494376778602600098e-01
1.350000023841857910e+00,-4.366942942142486572e-01
1.399999976158142090e+00,-4.526354372501373291e-01
1.449999928474426270e+00,-4.802194237709045410e-01
1.500000000000000000e+00,-4.944956898689270020e-01
1.549999952316284180e+00,-4.859983921051025391e-01
1.600000023841857910e+00,-4.667504429817199707e-01
1.649999976158142090e+00,-4.567545354366302490e-01
1.699999928474426270e+00,-4.650700092315673828e-01
1.750000000000000000e+00,-4.826493859291076660e-01
1.799999952316284180e+00,-4.923925399780273438e-01
1.849999904632568359e+00,-4.857850372791290283e-01
1.899999976158142090e+00,-4.701438248157501221e-01
1.949999928474426270e+00,-4.604515135288238525e-01
2.000000000000000000e+00,-4.646021425724029541e-01
2.049999952316284180e+00,-4.759698808193206787e-01
2.099999904632568359e+00,-4.791852831840515137e-01
2.149999856948852539e+00,-4.628576934337615967e-01
2.200000047683715820e+00,-4.280306100845336914e-01
2.250000000000000000e+00,-3.864609897136688232e-01
2.299999952316284180e+00,-3.514457345008850098e-01
2.350000143051147461e+00,-3.276060223579406738e-01
2.400000095367431641e+00,-3.064859509468078613e-01
2.450000047683715820e+00,-2.739474773406982422e-01
2.500000000000000000e+00,-2.259358167648315430e-01
2.549999952316284180e+00,-1.702782362699508667e-01
2.599999904632568359e+00,-9.485323727130889893e-02
2.649999856948852539e+00,6.810998916625976562e-02
2.699999809265136719e+00,4.089056253433227539e-01
2.750000000000000000e+00,9.223755598068237305e-01
2.799999952316284180e+00,1.420496582984924316e+00
2.849999904632568359e+00,1.619019508361816406e+00
2.899999856948852539e+00,1.368022799491882324e+00
2.949999809265136719e+00,8.032541871070861816e-01
3.000000000000000000e+00,2.484540492296218872e-01
3.049999952316284180e+00,-3.434311971068382263e-02
3.099999904632568359e+00,2.642371691763401031e-03
3.150000095367431641e+00,2.429290562868118286e-01
3.200000047683715820e+00,5.355917215347290039e-01
3.250000000000000000e+00,7.587783336639404297e-01
3.299999952316284180e+00,8.213725686073303223e-01
3.349999904632568359e+00,6.819705367088317871e-01
3.400000095367431641e+00,3.850556910037994385e-01
3.450000047683715820e+00,4.696866497397422791e-02
3.500000000000000000e+00,-2.187455743551254272e-01
3.550000190734863281e+00,-3.654656708240509033e-01
3.600000143051147461e+00,-4.135122299194335938e-01
3.650000095367431641e+00,-4.095475375652313232e-01
3.700000047683715820e+00,-3.946971297264099121e-01
3.750000000000000000e+00,-3.939602077007293701e-01
3.799999952316284180e+00,-4.126961827278137207e-01
3.849999904632568359e+00,-4.375329911708831787e-01
