# q,fq
1.285000038146972656e+01,-3.284311532974243164e+00
1.290000057220458984e+01,-4.610284805297851562e+00
1.295000076293945312e+01,-4.971581935882568359e+00
1.300000000000000000e+01,-4.795013427734375000e+00
1.305000019073486328e+01,-4.490391731262207031e+00
1.310000038146972656e+01,-4.291345596313476562e+00
1.314999961853027344e+01,-4.252952575683593750e+00
1.319999980926513672e+01,-4.285056114196777344e+00
1.325000000000000000e+01,-4.160062313079833984e+00
1.330000019073486328e+01,-3.558128356933593750e+00
1.335000038146972656e+01,-2.226451635360717773e+00
1.339999961853027344e+01,-2.093192040920257568e-01
1.344999980926513672e+01,2.023304939270019531e+00
1.350000000000000000e+01,3.703221559524536133e+00
1.354999923706054688e+01,4.133298397064208984e+00
1.359999942779541016e+01,3.093385934829711914e+00
1.364999961853027344e+01,1.021106362342834473e+00
1.369999980926513672e+01,-1.172189354896545410e+00
1.375000000000000000e+01,-2.568191289901733398e+00
1.380000019073486328e+01,-2.726619482040405273e+00
1.385000038146972656e+01,-1.892179012298583984e+00
1.390000057220458984e+01,-7.807027101516723633e-01
1.394999980926513672e+01,-6.991016864776611328e-02
1.400000000000000000e+01,6.622970104217529297e-02
1.405000019073486328e+01,4.376652091741561890e-02
1.410000038146972656e+01,4.997434914112091064e-01
1.415000057220458984e+01,1.733849048614501953e+00
1.419999980926513672e+01,3.384122133255004883e+00
1.425000000000000000e+01,4.593996047973632812e+00
1.430000019073486328e+01,4.558624267578125000e+00
1.434999942779541016e+01,3.061784744262695312e+00
1.439999961853027344e+01,6.323881149291992188e-01
1.444999980926513672e+01,-1.767027139663696289e+00
1.450000000000000000e+01,-3.294517278671264648e+00
1.455000019073486328e+01,-3.663866043090820312e+00
1.460000038146972656e+01,-3.202418565750122070e+00
1.465000057220458984e+01,-2.521628379821777344e+00
1.470000076293945312e+01,-2.030031681060791016e+00
1.475000000000000000e+01,-1.620134592056274414e+00
1.480000019073486328e+01,-7.573695778846740723e-01
1.485000038146972656e+01,1.064290404319763184e+00
1.490000057220458984e+01,3.806762695312500000e+00
1.495000076293945312e+01,6.700159549713134766e+00
1.500000000000000000e+01,8.569331169128417969e+00
1.505000019073486328e+01,8.497714996337890625e+00
1.510000038146972656e+01,6.391766071319580078e+00
1.514999961853027344e+01,3.060416936874389648e+00
1.519999980926513672e+01,-2.457103133201599121e-01
1.525000000000000000e+01,-2.517835617065429688e+00
1.530000019073486328e+01,-3.447514533996582031e+00
1.535000038146972656e+01,-3.397842884063720703e+00
1.539999961853027344e+01,-2.982912302017211914e+00
1.544999980926513672e+01,-2.603185892105102539e+00
1.550000000000000000e+01,-2.268051624298095703e+00
1.554999923706054688e+01,-1.778381347656250000e+00
1.559999942779541016e+01,-1.066518783569335938e+00
1.564999961853027344e+01,-3.893922567367553711e-01
1.569999980926513672e+01,-2.094177603721618652e-01
1.575000000000000000e+01,-8.554280996322631836e-01
1.580000019073486328e+01,-2.229046106338500977e+00
1.585000038146972656e+01,-3.796214580535888672e+00
1.590000057220458984e+01,-4.894378662109375000e+00
