# q,fq
1.075000000000000000e+01,-3.131424903869628906e+00
1.080000019073486328e+01,-3.525527238845825195e+00
1.085000038146972656e+01,-2.763621807098388672e+00
1.090000057220458984e+01,1.292557865381240845e-01
1.095000076293945312e+01,4.487564563751220703e+00
1.100000000000000000e+01,7.864959239959716797e+00
1.105000019073486328e+01,8.121325492858886719e+00
1.110000038146972656e+01,5.438045501708984375e+00
1.114999961853027344e+01,1.800177097320556641e+00
1.119999980926513672e+01,-1.111828207969665527e+00
1.125000000000000000e+01,-2.940749883651733398e+00
1.130000019073486328e+01,-3.892939090728759766e+00
1.135000038146972656e+01,-3.715892076492309570e+00
1.139999961853027344e+01,-1.807071805000305176e+00
1.144999980926513672e+01,1.634928584098815918e+00
1.150000000000000000e+01,4.809127330780029297e+00
1.154999923706054688e+01,5.321708679199218750e+00
1.159999942779541016e+01,2.663158416748046875e+00
1.164999961853027344e+01,-4.796765446662902832e-01
1.169999980926513672e+01,-3.482142686843872070e-01
1.175000000000000000e+01,3.838819503784179688e+00
1.180000019073486328e+01,8.514072418212890625e+00
1.185000038146972656e+01,9.257373809814453125e+00
1.190000057220458984e+01,5.351065158843994141e+00
1.194999980926513672e+01,1.641341857612133026e-02
1.200000000000000000e+01,-3.460718631744384766e+00
1.205000019073486328e+01,-4.572681427001953125e+00
1.210000038146972656e+01,-4.684697151184082031e+00
1.215000057220458984e+01,-4.786237716674804688e+00
1.219999980926513672e+01,-4.825587749481201172e+00
1.225000000000000000e+01,-4.533999919891357422e+00
1.230000019073486328e+01,-4.118802547454833984e+00
1.234999942779541016e+01,-4.030961036682128906e+00
1.239999961853027344e+01,-4.283802986145019531e+00
1.244999980926513672e+01,-4.247276782989501953e+00
1.250000000000000000e+01,-3.127797603607177734e+00
1.255000019073486328e+01,-5.659906268119812012e-01
1.260000038146972656e+01,2.909626007080078125e+00
1.265000057220458984e+01,5.693991661071777344e+00
1.270000076293945312e+01,5.935784339904785156e+00
1.275000000000000000e+01,3.272081613540649414e+00
1.280000019073486328e+01,-5.910693407058715820e-01
1.285000038146972656e+01,-3.455045461654663086e+00
1.290000057220458984e+01,-4.268479347229003906e+00
1.295000076293945312e+01,-3.116200685501098633e+00
1.300000000000000000e+01,-7.929147481918334961e-01
1.305000019073486328e+01,1.107762455940246582e+00
1.310000038146972656e+01,1.004994630813598633e+00
1.314999961853027344e+01,-7.497063279151916504e-01
