# q,iq
1.535000038146972656e+01,2.046114257812500000e+04
1.539999961853027344e+01,1.929252734375000000e+04
1.544999980926513672e+01,1.853744140625000000e+04
1.550000000000000000e+01,1.806016406250000000e+04
1.554999923706054688e+01,1.770218359375000000e+04
1.559999942779541016e+01,1.733011328125000000e+04
1.564999961853027344e+01,1.686686718750000000e+04
1.569999980926513672e+01,1.630054980468750000e+04
1.575000000000000000e+01,1.567381933593750000e+04
1.580000019073486328e+01,1.506399414062500000e+04
1.585000038146972656e+01,1.456376953125000000e+04
1.590000057220458984e+01,1.426769824218750000e+04
1.594999980926513672e+01,1.426388671875000000e+04
1.600000000000000000e+01,1.462486718750000000e+04
1.604999923706054688e+01,1.539274804687500000e+04
1.610000038146972656e+01,1.655913867187500000e+04
1.614999961853027344e+01,1.804666406250000000e+04
1.620000076293945312e+01,1.970449218750000000e+04
1.625000000000000000e+01,2.132580273437500000e+04
1.630000114440917969e+01,2.269039843750000000e+04
1.635000038146972656e+01,2.362030859375000000e+04
1.640000152587890625e+01,2.403224218750000000e+04
1.645000076293945312e+01,2.396482617187500000e+04
1.650000000000000000e+01,2.357005664062500000e+04
1.655000114440917969e+01,2.306792382812500000e+04
1.660000038146972656e+01,2.267982031250000000e+04
1.664999961853027344e+01,2.256233593750000000e+04
1.670000076293945312e+01,2.276359765625000000e+04
1.675000000000000000e+01,2.321434375000000000e+04
1.680000114440917969e+01,2.375403906250000000e+04
1.685000038146972656e+01,2.417951953125000000e+04
1.689999961853027344e+01,2.429931054687500000e+04
1.695000076293945312e+01,2.397809375000000000e+04
1.700000000000000000e+01,2.316214062500000000e+04
1.704999923706054688e+01,2.188533984375000000e+04
1.710000038146972656e+01,2.025997070312500000e+04
1.714999961853027344e+01,1.845830664062500000e+04
1.720000076293945312e+01,1.668806250000000000e+04
1.725000000000000000e+01,1.516441210937500000e+04
1.729999923706054688e+01,1.407728906250000000e+04
1.735000038146972656e+01,1.355835644531250000e+04
1.739999961853027344e+01,1.365260253906250000e+04
1.744999885559082031e+01,1.430288769531250000e+04
1.750000000000000000e+01,1.535520312500000000e+04
1.754999923706054688e+01,1.658626562500000000e+04
1.760000038146972656e+01,1.774975781250000000e+04
1.764999961853027344e+01,1.862848242187500000e+04
1.769999885559082031e+01,1.907926171875000000e+04
1.775000000000000000e+01,1.905727929687500000e+04
1.779999923706054688e+01,1.861413671875000000e+04
1.784999847412109375e+01,1.787164453125000000e+04
1.789999961853027344e+01,1.698088867187500000e+04
1.794999885559082031e+01,1.607976757812500000e+04
1.800000000000000000e+01,1.526083007812500000e+04
1.804999923706054688e+01,1.455808789062500000e+04
1.809999847412109375e+01,1.395339062500000000e+04
1.814999961853027344e+01,1.339878320312500000e+04
1.820000076293945312e+01,1.284657519531250000e+04
1.825000000000000000e+01,1.227742187500000000e+04
1.830000114440917969e+01,1.171839257812500000e+04
1.835000038146972656e+01,1.124593359375000000e+04
1.840000152587890625e+01,1.097202539062500000e+04
1.845000076293945312e+01,1.101675781250000000e+04
1.850000000000000000e+01,1.147319140625000000e+04
1.855000114440917969e+01,1.237426171875000000e+04
1.860000038146972656e+01,1.367031445312500000e+04
1.864999961853027344e+01,1.522614257812500000e+04
1.870000076293945312e+01,1.683974609375000000e+04
1.875000000000000000e+01,1.828115625000000000e+04
1.880000114440917969e+01,1.934287890625000000e+04
1.885000038146972656e+01,1.988817187500000000e+04
1.889999961853027344e+01,1.988466601562500000e+04
1.895000076293945312e+01,1.941152734375000000e+04
1.900000000000000000e+01,1.863797070312500000e+04
1.904999923706054688e+01,1.777717578125000000e+04
1.910000038146972656e+01,1.702913867187500000e+04
1.914999961853027344e+01,1.652886914062500000e+04
1.920000076293945312e+01,1.631512207031250000e+04
1.925000000000000000e+01,1.632897363281250000e+04
1.929999923706054688e+01,1.644122265625000000e+04
1.935000038146972656e+01,1.649909375000000000e+04
