# r,gr
4.210000038146972656e+00,-1.426992058753967285e+00
4.219999790191650391e+00,-1.181746006011962891e+00
4.230000019073486328e+00,-9.331414699554443359e-01
4.239999771118164062e+00,-6.905477046966552734e-01
4.250000000000000000e+00,-4.636442959308624268e-01
4.259999752044677734e+00,-2.621239721775054932e-01
4.269999980926513672e+00,-9.526140242815017700e-02
4.279999732971191406e+00,2.841009572148323059e-02
4.289999961853027344e+00,1.015507951378822327e-01
4.299999713897705078e+00,1.182776242494583130e-01
4.309999942779541016e+00,7.452343404293060303e-02
4.320000171661376953e+00,-3.168782591819763184e-02
4.330000400543212891e+00,-2.000717073678970337e-01
4.340000152587890625e+00,-4.279143810272216797e-01
4.350000381469726562e+00,-7.101122736930847168e-01
4.360000133514404297e+00,-1.039074182510375977e+00
4.370000362396240234e+00,-1.405015945434570312e+00
4.380000114440917969e+00,-1.795987844467163086e+00
4.390000343322753906e+00,-2.198363065719604492e+00
4.400000095367431641e+00,-2.597028255462646484e+00
4.410000324249267578e+00,-2.975981712341308594e+00
4.420000076293945312e+00,-3.318684339523315430e+00
4.430000305175781250e+00,-3.608702182769775391e+00
4.440000057220458984e+00,-3.830163478851318359e+00
4.450000286102294922e+00,-3.968380451202392578e+00
4.460000038146972656e+00,-4.010326385498046875e+00
4.470000267028808594e+00,-3.945179700851440430e+00
4.480000019073486328e+00,-3.764750719070434570e+00
4.490000247955322266e+00,-3.463843584060668945e+00
4.500000000000000000e+00,-3.040606975555419922e+00
4.510000228881835938e+00,-2.496640205383300781e+00
4.519999980926513672e+00,-1.837214469909667969e+00
4.530000209808349609e+00,-1.071074724197387695e+00
4.539999961853027344e+00,-2.105555981397628784e-01
4.550000190734863281e+00,7.289757132530212402e-01
4.559999942779541016e+00,1.729116320610046387e+00
4.570000171661376953e+00,2.769252538681030273e+00
4.579999923706054688e+00,3.826706409454345703e+00
4.590000152587890625e+00,4.877745151519775391e+00
4.599999904632568359e+00,5.897807598114013672e+00
4.610000133514404297e+00,6.862646579742431641e+00
4.619999885559082031e+00,7.748594284057617188e+00
4.630000114440917969e+00,8.533645629882812500e+00
4.639999866485595703e+00,9.197768211364746094e+00
4.650000095367431641e+00,9.723793029785156250e+00
4.659999847412109375e+00,1.009773635864257812e+01
4.670000076293945312e+00,1.030939579010009766e+01
4.679999828338623047e+00,1.035254383087158203e+01
4.690000057220458984e+00,1.022521686553955078e+01
4.699999809265136719e+00,9.929840087890625000e+00
4.710000038146972656e+00,9.473052024841308594e+00
4.719999790191650391e+00,8.865731239318847656e+00
4.730000019073486328e+00,8.122455596923828125e+00
4.739999771118164062e+00,7.261369228363037109e+00
4.750000000000000000e+00,6.303369522094726562e+00
4.759999752044677734e+00,5.271817684173583984e+00
4.769999980926513672e+00,4.191534519195556641e+00
4.779999732971191406e+00,3.088429212570190430e+00
4.789999961853027344e+00,1.988380551338195801e+00
4.800000190734863281e+00,9.168326258659362793e-01
4.810000419616699219e+00,-1.021541282534599304e-01
4.820000171661376953e+00,-1.046438217163085938e+00
4.830000400543212891e+00,-1.896672368049621582e+00
4.840000152587890625e+00,-2.636474847793579102e+00
4.850000381469726562e+00,-3.253192901611328125e+00
4.860000133514404297e+00,-3.737946271896362305e+00
4.870000362396240234e+00,-4.086061000823974609e+00
4.880000114440917969e+00,-4.296938419342041016e+00
4.890000343322753906e+00,-4.374106884002685547e+00
4.900000095367431641e+00,-4.324971675872802734e+00
4.910000324249267578e+00,-4.160513877868652344e+00
4.920000076293945312e+00,-3.894880294799804688e+00
4.930000305175781250e+00,-3.544797420501708984e+00
4.940000057220458984e+00,-3.129077672958374023e+00
4.950000286102294922e+00,-2.667845010757446289e+00
