# r,gr
0.000000000000000000e+00,0.000000000000000000e+00
9.999999776482582092e-03,3.799040243029594421e-02
1.999999955296516418e-02,7.438537478446960449e-02
2.999999932944774628e-02,1.076510623097419739e-01
3.999999910593032837e-02,1.363763064146041870e-01
5.000000074505805969e-02,1.593251824378967285e-01
5.999999865889549255e-02,1.754880398511886597e-01
7.000000029802322388e-02,1.841193288564682007e-01
7.999999821186065674e-02,1.847646534442901611e-01
8.999999612569808960e-02,1.772833168506622314e-01
1.000000014901161194e-01,1.618498563766479492e-01
1.099999994039535522e-01,1.389472335577011108e-01
1.199999973177909851e-01,1.093525737524032593e-01
1.299999952316284180e-01,7.410181313753128052e-02
1.400000005960464478e-01,3.445163369178771973e-02
1.499999910593032837e-01,-8.167495019733905792e-03
1.599999964237213135e-01,-5.221159011125564575e-02
1.700000017881393433e-01,-9.607753157615661621e-02
1.799999922513961792e-01,-1.381691992282867432e-01
1.899999976158142090e-01,-1.769597530364990234e-01
2.000000029802322388e-01,-2.110477387905120850e-01
2.099999934434890747e-01,-2.392146885395050049e-01
2.199999988079071045e-01,-2.604731321334838867e-01
2.299999892711639404e-01,-2.741019725799560547e-01
2.399999946355819702e-01,-2.796778380870819092e-01
2.500000000000000000e-01,-2.770905792713165283e-01
2.599999904632568359e-01,-2.665463984012603760e-01
2.699999809265136719e-01,-2.485646903514862061e-01
2.800000011920928955e-01,-2.239518612623214722e-01
2.899999916553497314e-01,-1.937747299671173096e-01
2.999999821186065674e-01,-1.593186706304550171e-01
3.100000023841857910e-01,-1.220356673002243042e-01
3.199999928474426270e-01,-8.349073678255081177e-02
3.299999833106994629e-01,-4.529951885342597961e-02
3.400000035762786865e-01,-9.065747261047363281e-03
3.499999940395355225e-01,2.368015050888061523e-02
3.599999845027923584e-01,5.154220014810562134e-02
3.700000047683715820e-01,7.331310212612152100e-02
3.799999952316284180e-01,8.801916241645812988e-02
3.899999856948852539e-01,9.496123343706130981e-02
4.000000059604644775e-01,9.374102205038070679e-02
4.099999964237213135e-01,8.427775651216506958e-02
4.200000166893005371e-01,6.681136786937713623e-02
4.300000071525573730e-01,4.189184308052062988e-02
4.399999976158142090e-01,1.036181394010782242e-02
4.500000178813934326e-01,-2.667727507650852203e-02
4.600000083446502686e-01,-6.790907680988311768e-02
4.699999988079071045e-01,-1.118519380688667297e-01
4.799999892711639404e-01,-1.569139361381530762e-01
4.899999797344207764e-01,-2.014580667018890381e-01
5.000000000000000000e-01,-2.438643425703048706e-01
5.099999904632568359e-01,-2.825922071933746338e-01
5.199999809265136719e-01,-3.162421882152557373e-01
5.299999713897705078e-01,-3.436066210269927979e-01
5.399999618530273438e-01,-3.637233674526214600e-01
5.500000119209289551e-01,-3.759065866470336914e-01
5.600000023841857910e-01,-3.797803223133087158e-01
5.699999928474426270e-01,-3.752875626087188721e-01
5.799999833106994629e-01,-3.626999855041503906e-01
5.899999737739562988e-01,-3.426001369953155518e-01
6.000000238418579102e-01,-3.158692419528961182e-01
6.100000143051147461e-01,-2.836450040340423584e-01
6.200000047683715820e-01,-2.472827434539794922e-01
6.299999952316284180e-01,-2.082989066839218140e-01
6.399999856948852539e-01,-1.683214306831359863e-01
6.499999761581420898e-01,-1.290206611156463623e-01
6.599999666213989258e-01,-9.203833341598510742e-02
6.699999570846557617e-01,-5.894090607762336731e-02
6.800000071525573730e-01,-3.113869763910770416e-02
6.899999976158142090e-01,-9.850327856838703156e-03
6.999999880790710449e-01,3.960693720728158951e-03
7.099999785423278809e-01,9.618120267987251282e-03
7.200000286102294922e-01,6.756726186722517014e-03
7.300000190734863281e-01,-4.657012410461902618e-03
