# q,fq
7.650000095367431641e+00,-5.434135794639587402e-01
7.700000286102294922e+00,-5.983438491821289062e-01
7.750000000000000000e+00,9.346120953559875488e-01
7.800000190734863281e+00,3.925653696060180664e+00
7.850000381469726562e+00,2.369192838668823242e+00
7.900000095367431641e+00,-4.485881328582763672e-01
7.950000286102294922e+00,-6.550335288047790527e-01
8.000000000000000000e+00,-6.350536346435546875e-01
8.050000190734863281e+00,-1.010052204132080078e+00
8.100000381469726562e+00,-1.461032748222351074e+00
8.150000572204589844e+00,-1.722683310508728027e+00
8.199999809265136719e+00,-1.482023715972900391e+00
8.250000000000000000e+00,-3.216364979743957520e-01
8.300000190734863281e+00,1.509377598762512207e+00
8.349999427795410156e+00,2.623540878295898438e+00
8.399999618530273438e+00,2.182930231094360352e+00
8.449999809265136719e+00,1.056924104690551758e+00
8.500000000000000000e+00,4.441432952880859375e-01
8.550000190734863281e+00,2.422771304845809937e-01
8.600000381469726562e+00,-2.871410846710205078e-01
8.650000572204589844e+00,-1.293867111206054688e+00
8.700000762939453125e+00,-2.312826156616210938e+00
8.750000000000000000e+00,-2.807349920272827148e+00
8.800000190734863281e+00,-1.589331865310668945e+00
8.850000381469726562e+00,-2.986395359039306641e+00
8.900000572204589844e+00,-3.529986381530761719e+00
8.950000762939453125e+00,-3.368010282516479492e+00
9.000000000000000000e+00,-2.282297372817993164e+00
9.050000190734863281e+00,-4.461288750171661377e-01
9.100000381469726562e+00,6.731455922126770020e-01
9.149999618530273438e+00,1.142841696739196777e+00
9.199999809265136719e+00,1.663629174232482910e+00
9.250000000000000000e+00,4.533714652061462402e-01
9.300000190734863281e+00,-1.085488200187683105e+00
9.350000381469726562e+00,-2.058714389801025391e+00
9.399999618530273438e+00,-2.851360797882080078e+00
9.449999809265136719e+00,-3.250800371170043945e+00
9.500000000000000000e+00,-3.179108858108520508e+00
9.549999237060546875e+00,-2.667495250701904297e+00
9.599999427795410156e+00,-1.619505882263183594e+00
9.649999618530273438e+00,1.884097605943679810e-01
9.699999809265136719e+00,2.435589551925659180e+00
9.750000000000000000e+00,3.869191408157348633e+00
9.800000190734863281e+00,3.877719640731811523e+00
9.850000381469726562e+00,3.607881307601928711e+00
9.900000572204589844e+00,4.967743396759033203e+00
9.949999809265136719e+00,6.575347423553466797e+00
1.000000000000000000e+01,4.475808620452880859e+00
1.005000019073486328e+01,1.375921130180358887e+00
1.010000038146972656e+01,6.236397027969360352e-01
1.015000057220458984e+01,1.777593731880187988e+00
1.019999980926513672e+01,2.877618551254272461e+00
1.025000000000000000e+01,1.997957944869995117e+00
1.030000019073486328e+01,-1.455661356449127197e-01
1.034999942779541016e+01,-2.047782897949218750e+00
1.039999961853027344e+01,-3.140465259552001953e+00
1.044999980926513672e+01,-3.273508071899414062e+00
1.050000000000000000e+01,-2.392318248748779297e+00
1.055000019073486328e+01,-5.827582627534866333e-02
1.060000038146972656e+01,4.769062042236328125e+00
1.065000057220458984e+01,4.049648284912109375e+00
1.070000076293945312e+01,3.532082140445709229e-01
1.075000000000000000e+01,-7.782451510429382324e-01
1.080000019073486328e+01,-1.292327523231506348e+00
1.085000038146972656e+01,-1.441269040107727051e+00
1.090000057220458984e+01,-1.283801674842834473e+00
1.095000076293945312e+01,-9.019778370857238770e-01
1.100000000000000000e+01,-9.077484607696533203e-01
1.105000019073486328e+01,-1.648003578186035156e+00
1.110000038146972656e+01,-2.611470460891723633e+00
1.114999961853027344e+01,-3.111949682235717773e+00
1.119999980926513672e+01,-2.944462776184082031e+00
1.125000000000000000e+01,-2.131752729415893555e+00
1.130000019073486328e+01,-1.393028140068054199e+00
1.135000038146972656e+01,-1.795197248458862305e+00
1.139999961853027344e+01,-2.850047826766967773e+00
1.144999980926513672e+01,-3.329051494598388672e+00
1.150000000000000000e+01,-2.379289627075195312e+00
1.154999923706054688e+01,1.817405968904495239e-02
1.159999942779541016e+01,1.386175751686096191e+00
1.164999961853027344e+01,5.795465111732482910e-01
1.169999980926513672e+01,3.070886135101318359e-01
1.175000000000000000e+01,1.284884214401245117e+00
1.180000019073486328e+01,2.699134051799774170e-01
1.185000038146972656e+01,3.506289720535278320e-01
1.190000057220458984e+01,5.356517434120178223e-01
1.194999980926513672e+01,3.022445142269134521e-01
1.200000000000000000e+01,5.600234866142272949e-01
1.205000019073486328e+01,1.454323410987854004e+00
1.210000038146972656e+01,1.277968287467956543e+00
1.215000057220458984e+01,1.390648365020751953e+00
1.219999980926513672e+01,9.391514062881469727e-01
1.225000000000000000e+01,1.004850957542657852e-02
1.230000019073486328e+01,-6.453620195388793945e-01
1.234999942779541016e+01,-5.861183404922485352e-01
1.239999961853027344e+01,1.044644355773925781e+00
1.244999980926513672e+01,4.337908267974853516e+00
1.250000000000000000e+01,6.110309600830078125e+00
1.255000019073486328e+01,5.605677604675292969e+00
1.260000038146972656e+01,6.402871608734130859e+00
1.265000057220458984e+01,5.367216587066650391e+00
1.270000076293945312e+01,1.724634051322937012e+00
1.275000000000000000e+01,8.227885514497756958e-02
1.280000019073486328e+01,-6.128550767898559570e-01
1.285000038146972656e+01,-1.214026212692260742e+00
1.290000057220458984e+01,-1.553130626678466797e+00
1.295000076293945312e+01,-1.742787957191467285e+00
1.300000000000000000e+01,-1.681674599647521973e+00
1.305000019073486328e+01,-1.525080442428588867e+00
1.310000038146972656e+01,-2.060171365737915039e+00
1.314999961853027344e+01,-3.296972513198852539e+00
1.319999980926513672e+01,-4.455026149749755859e+00
1.325000000000000000e+01,-5.028570652008056641e+00
1.330000019073486328e+01,-5.063463687896728516e+00
1.335000038146972656e+01,-4.628099918365478516e+00
1.339999961853027344e+01,-3.687950372695922852e+00
